   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
              0.7593,             0.84377,             0.84615,                0.67,            0.015361,            0.018401,            0.024771,             0.00875,             0.01253,             0.91466,             0.00053,              3.3733,             0.89299,             0.09297,              0.0492,             0.66651,             0.99846,              1.0193,              1.2152,                 0.2,              3.4481,                   0,              0.0156,              0.7964,             0.41471,                   0,             0.09663,             0.42522,                   0,                   0,                   0,                 0.5,             0.96142,                   0,                   0,              2.0469
             0.77482,             0.84372,             0.85297,             0.67301,            0.015388,            0.017734,            0.027615,             0.00865,             0.01298,             0.92396,             0.00053,              3.3708,             0.92506,             0.09297,             0.04867,             0.68805,              1.0689,             0.96443,              1.2371,                 0.2,              3.4118,                   0,             0.01537,              0.7964,             0.41973,                   0,              0.0928,             0.44147,                   0,                   0,                   0,                 0.5,             0.96142,                   0,                   0,              2.2526
              0.7317,             0.86895,             0.83878,             0.66716,            0.013409,            0.013825,            0.019241,              0.0089,                0.01,             0.94525,             0.00051,              3.1471,                 0.8,             0.09417,             0.04227,             0.47834,             0.99625,             0.86254,             0.95844,                 0.2,              3.8811,                   0,             0.01388,             0.79627,             0.41471,                   0,             0.09055,             0.48353,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.1544
             0.76194,             0.83529,             0.82761,             0.65943,            0.011522,            0.017907,            0.022657,              0.0069,             0.01362,               0.937,             0.00051,               3.018,             0.94278,             0.09763,             0.03695,             0.50346,              1.1193,              1.3834,             0.73025,                 0.2,              4.0211,                   0,             0.01534,             0.74981,             0.41379,                   0,             0.09077,             0.48923,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.0085
             0.71366,             0.84117,             0.81126,             0.63459,            0.014326,            0.014876,            0.026774,             0.00932,                0.01,             0.92383,             0.00052,              3.1471,                 0.8,               0.099,             0.04492,             0.50346,              1.0806,             0.96201,             0.91269,                 0.2,              4.2806,                   0,             0.01157,             0.62025,             0.44239,                   0,             0.09073,             0.46309,                   0,                   0,                   0,                 0.5,             0.77418,                   0,                   0,              3.8037
             0.71338,             0.84825,             0.83126,             0.66107,             0.01662,            0.015555,            0.019662,             0.00967,             0.01002,               0.937,             0.00044,              3.6639,             0.71185,             0.09298,             0.05165,             0.45449,             0.97747,             0.96201,             0.96461,                 0.2,              4.2806,                   0,             0.01442,             0.72693,             0.44983,                   0,             0.11916,             0.45711,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,               3.339
             0.75478,             0.82982,             0.84038,             0.66261,            0.013441,            0.015416,            0.019491,             0.00884,                0.01,              0.9382,             0.00054,              3.0448,                 0.8,             0.09374,             0.04086,              0.4982,             0.96202,             0.96679,             0.97011,                 0.2,              4.0166,                   0,             0.01436,              0.7609,             0.42104,                   0,             0.09773,             0.49756,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8964
             0.74155,             0.84466,             0.83982,             0.63337,            0.018664,            0.020075,            0.018498,             0.01041,                0.01,               0.937,             0.00058,              3.1471,              0.8899,             0.08352,             0.05214,             0.49399,             0.86402,              1.2447,              1.0364,                 0.2,              3.9744,                   0,             0.01442,                 0.9,             0.49881,                   0,             0.09031,             0.48923,                   0,                   0,                   0,                 0.5,              0.7659,                   0,                   0,              3.4308
              0.7286,             0.86484,             0.85064,              0.6674,            0.012186,            0.016407,            0.020162,             0.00991,                0.01,                0.98,             0.00056,              3.3179,             0.76981,             0.09374,             0.03803,             0.53946,              0.9743,             0.98088,              1.0176,                 0.2,              4.5672,                   0,             0.01246,             0.76968,             0.41408,                   0,             0.08178,              0.4573,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8964
             0.75206,             0.82384,             0.83262,             0.66075,            0.013361,            0.015477,            0.020422,             0.00933,                0.01,               0.937,             0.00053,              3.1449,             0.80096,             0.09387,              0.0421,             0.50344,             0.98036,             0.96169,             0.96586,                 0.2,              4.0269,                   0,             0.01444,             0.74668,             0.41483,                   0,             0.09352,             0.48919,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8996
             0.73524,             0.85237,             0.85386,              0.6715,             0.01453,            0.013524,             0.01185,             0.00683,             0.01111,             0.91507,             0.00065,              2.9736,                 0.8,             0.09739,             0.04595,             0.35079,             0.77977,             0.75852,              1.1225,                 0.2,              4.0211,                   0,             0.01442,             0.72012,             0.41471,                   0,             0.09352,             0.48923,                   0,                   0,                   0,                 0.5,             0.88606,                   0,                   0,              2.8964
             0.74917,             0.85402,             0.85024,             0.66782,            0.012048,            0.015888,            0.017151,             0.00932,                0.01,             0.96754,             0.00051,              3.3375,             0.82835,             0.09374,             0.03722,             0.45477,             0.97966,             0.98295,             0.96461,                 0.2,              4.4068,                   0,             0.01636,             0.82587,             0.41471,                   0,              0.1056,             0.48923,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8964
             0.76898,             0.84367,              0.8505,             0.67104,            0.013702,            0.014806,            0.016257,             0.00872,             0.01048,             0.93967,             0.00056,              3.1928,             0.79921,             0.09374,             0.04201,             0.49578,             0.76645,             0.96201,             0.90454,                 0.2,              4.5264,                   0,             0.01511,             0.76376,             0.38704,                   0,             0.10132,             0.43814,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.7491
             0.74293,             0.85027,             0.83566,             0.66352,            0.016643,            0.010871,              0.0179,             0.01072,              0.0101,             0.96329,             0.00048,              2.9894,             0.92119,             0.10379,             0.05224,             0.49861,             0.93863,             0.81988,             0.73575,                 0.2,              3.8423,                   0,             0.01459,             0.51984,             0.37981,                   0,             0.09485,             0.37761,                   0,                   0,                   0,                 0.5,             0.90641,                   0,                   0,              2.9505
             0.74168,             0.84828,              0.8351,             0.66283,            0.016364,            0.011153,            0.018977,              0.0102,             0.01036,             0.96128,             0.00055,              2.8688,             0.86232,             0.10313,             0.05207,             0.49382,             0.95866,             0.80006,             0.81813,                 0.2,              4.0388,                   0,             0.01355,             0.54269,             0.40324,                   0,             0.09053,             0.44822,                   0,                   0,                   0,                 0.5,             0.92356,                   0,                   0,              2.8256
             0.67344,               0.818,             0.79839,             0.62739,            0.019617,            0.012785,            0.023728,             0.01103,             0.01119,                0.98,              0.0006,              2.8007,             0.81544,             0.09355,             0.05798,             0.53799,             0.87205,             0.86609,              0.7817,                 0.2,              4.1663,                   0,             0.01249,              0.5846,             0.38104,                   0,             0.08589,             0.35844,                   0,                   0,                   0,                 0.5,             0.83314,                   0,                   0,              2.4524
             0.75098,             0.83398,             0.83162,             0.64739,            0.016897,            0.012839,            0.014282,             0.00938,                0.01,                0.98,             0.00056,              3.5297,             0.86237,             0.11428,              0.0529,             0.39951,             0.95333,             0.84953,             0.90816,                 0.2,              4.0357,                   0,             0.01123,             0.74748,             0.21317,                   0,             0.09065,             0.43622,                   0,                   0,                   0,                 0.5,             0.90989,                   0,                   0,              2.9505
             0.74676,             0.85147,             0.84275,             0.66587,            0.017014,             0.01107,             0.01793,             0.01051,              0.0101,             0.96168,             0.00054,              2.7967,             0.85938,             0.10545,             0.05306,             0.50391,              0.9353,             0.79188,             0.81799,                 0.2,              3.9619,                   0,             0.01358,             0.51984,             0.40292,                   0,             0.08996,             0.43752,                   0,                   0,                   0,                 0.5,             0.91066,                   0,                   0,              2.9528
             0.75673,             0.84156,             0.84436,               0.673,            0.016537,            0.011287,            0.017963,             0.01053,             0.01012,             0.96362,             0.00055,              2.8007,             0.85863,             0.10516,             0.05226,             0.50112,              0.9546,             0.79218,             0.81471,                 0.2,              4.0567,                   0,             0.01362,             0.52167,             0.40437,                   0,             0.09041,             0.43622,                   0,                   0,                   0,                 0.5,             0.91725,                   0,                   0,              2.9006
              0.7459,             0.84867,             0.83448,             0.66107,            0.015999,            0.011526,                0.02,             0.01004,                0.01,             0.96081,             0.00055,              2.7873,             0.86359,             0.10371,             0.05136,             0.50197,              0.9216,             0.82178,             0.80519,                 0.2,              4.0357,                   0,             0.01362,             0.50932,             0.40292,                   0,             0.09191,             0.45739,                   0,                   0,                   0,                 0.5,             0.88045,                   0,                   0,              3.0842
              0.7393,             0.83663,             0.83059,             0.65529,            0.016318,            0.010982,            0.018404,               0.011,             0.01007,                0.98,             0.00062,              3.2247,             0.92733,              0.1291,             0.05222,             0.49848,             0.95333,             0.72805,              0.9103,                 0.2,              4.6752,                   0,             0.01403,             0.51312,             0.40292,                   0,             0.09828,             0.38801,                   0,                   0,                   0,                 0.5,             0.85915,                   0,                   0,              2.9505
             0.74279,             0.82065,             0.81893,             0.64395,            0.016773,            0.012039,             0.02111,             0.01111,             0.01007,             0.96577,             0.00054,              2.6862,             0.82714,             0.10516,              0.0502,             0.48994,             0.94659,              0.8132,             0.81813,                 0.2,              4.1097,                   0,             0.01308,             0.51984,             0.40292,                   0,             0.08684,             0.45991,                   0,                   0,                   0,                 0.5,             0.84852,                   0,                   0,              2.7536
             0.75772,             0.84639,              0.8424,              0.6666,             0.01544,             0.01186,            0.016463,             0.01069,             0.01152,                0.98,             0.00062,               2.448,             0.72737,             0.11779,             0.04939,             0.46934,             0.88605,             0.80678,             0.86662,                 0.2,              4.0357,                   0,             0.01356,             0.44233,             0.40292,                   0,              0.0986,             0.42147,                   0,                   0,                   0,                 0.5,             0.90989,                   0,                   0,              2.9168
             0.74822,              0.8484,              0.8362,             0.66297,             0.01695,            0.011051,            0.018497,             0.01058,                0.01,             0.96625,             0.00055,              2.8123,             0.86237,             0.10734,             0.05339,             0.49729,              0.9256,             0.77947,             0.82545,                 0.2,              4.1181,                   0,             0.01344,             0.52224,             0.40847,                   0,             0.08905,             0.45691,                   0,                   0,                   0,                 0.5,             0.90482,                   0,                   0,              2.8131
             0.76547,             0.83357,             0.84289,             0.65951,            0.017289,            0.011437,            0.017173,             0.01053,             0.01011,             0.96258,             0.00055,              2.7992,             0.86229,             0.10614,             0.05259,              0.4972,             0.94734,             0.79218,             0.81813,                 0.2,               4.013,                   0,             0.01356,             0.51852,             0.40292,                   0,             0.09094,             0.43525,                   0,                   0,                   0,                 0.5,             0.90667,                   0,                   0,              2.9307
             0.75208,             0.84776,             0.83588,             0.65186,            0.017074,            0.011129,            0.019684,             0.01145,                0.01,             0.96842,             0.00045,              2.3823,             0.91007,             0.08109,              0.0529,             0.54323,             0.98757,             0.79218,              0.7967,                 0.2,              3.9903,                   0,             0.00962,             0.51648,             0.38723,                   0,             0.08647,              0.4629,                   0,                   0,                   0,                 0.5,             0.91478,                   0,                   0,              2.9505
             0.74078,             0.84208,             0.83236,             0.64733,            0.018245,            0.010618,            0.018934,             0.01084,             0.01007,             0.96901,             0.00056,              2.4666,             0.87717,                 0.1,             0.05661,             0.52171,             0.92793,             0.64082,             0.99544,                 0.2,              4.4814,                   0,             0.01646,             0.54434,             0.36847,                   0,              0.0967,             0.43446,                   0,                   0,                   0,                 0.5,             0.99311,                   0,                   0,              3.6447
             0.76122,             0.83374,             0.83885,             0.66321,            0.017384,            0.011522,            0.017515,             0.01038,             0.01009,             0.96133,             0.00054,              2.7545,             0.85711,             0.10459,             0.05379,             0.50197,             0.96278,             0.80839,             0.81813,                 0.2,              4.0039,                   0,             0.01346,             0.51788,              0.3919,                   0,                0.09,             0.43622,                   0,                   0,                   0,                 0.5,             0.90809,                   0,                   0,              3.0158
             0.76329,             0.84361,             0.84591,             0.66421,            0.016827,            0.011541,            0.017493,             0.01058,             0.01024,                0.98,              0.0005,              2.7574,             0.81027,             0.09765,             0.05151,             0.50197,             0.92462,             0.79218,             0.81813,                 0.2,              4.1356,                   0,             0.01415,             0.45099,             0.40292,                   0,             0.08801,             0.43622,                   0,                   0,                   0,                 0.5,             0.90989,                   0,                   0,              2.9505
             0.76729,             0.84502,              0.8438,             0.66782,            0.016651,            0.011129,            0.017032,             0.01058,             0.01007,             0.96387,             0.00055,              2.8007,             0.85946,             0.10516,              0.0529,             0.49901,             0.95533,             0.79218,             0.81879,                 0.2,              4.0348,                   0,             0.01344,             0.51984,             0.40424,                   0,             0.09085,             0.43782,                   0,                   0,                   0,                 0.5,              0.9047,                   0,                   0,              2.9544
             0.76307,             0.83021,             0.83778,             0.65908,            0.020402,            0.014304,            0.018559,             0.01052,             0.01007,             0.93112,             0.00036,              2.9838,                0.95,             0.10516,             0.06462,             0.50197,             0.92671,             0.91961,             0.94135,                 0.2,              4.0357,                   0,             0.01123,              0.6158,             0.60693,                   0,             0.07313,             0.48808,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.0693
             0.74984,             0.82873,             0.83997,             0.65711,            0.017034,            0.011923,            0.022039,             0.00992,             0.01056,                0.98,             0.00065,              2.5571,             0.77744,             0.11632,             0.05251,             0.60776,             0.95333,             0.79218,             0.80277,                 0.2,              4.0141,                   0,             0.01465,              0.5715,             0.50696,                   0,             0.09065,              0.4942,                   0,                   0,                   0,                 0.5,             0.90989,                   0,                   0,              2.4652
             0.77754,                0.84,             0.84726,             0.66592,            0.017318,            0.011088,            0.017379,             0.01105,             0.01007,             0.96936,             0.00055,              2.8099,             0.84658,             0.10695,             0.05502,              0.4851,             0.95702,             0.78599,             0.81813,                 0.2,              4.1344,                   0,             0.01382,             0.51083,             0.40292,                   0,             0.09065,             0.43277,                   0,                   0,                   0,                 0.5,             0.90989,                   0,                   0,              3.0535
             0.74555,             0.83778,             0.84333,             0.66201,            0.017391,            0.010881,            0.014462,             0.01068,             0.01213,                0.98,             0.00062,              2.5482,             0.86237,             0.10601,              0.0529,             0.43904,              0.7792,             0.73249,             0.79333,                 0.2,              4.0357,                   0,             0.01356,             0.53924,             0.34112,                   0,             0.10719,             0.44543,                   0,                   0,                   0,                 0.5,             0.92094,                   0,                   0,                   2
             0.75639,             0.83933,             0.84329,             0.66139,             0.01554,             0.01036,            0.019908,             0.01058,              0.0108,             0.96972,             0.00055,              2.2405,             0.86237,             0.09565,             0.05001,             0.52751,             0.93754,             0.69968,             0.88489,                 0.2,              4.1718,                   0,             0.01356,             0.47165,             0.40292,                   0,             0.08873,             0.47351,                   0,                   0,                   0,                 0.5,             0.90989,                   0,                   0,              2.8725
             0.74026,             0.83674,             0.81949,             0.63159,            0.017321,            0.012705,            0.015414,             0.01299,             0.01012,                0.98,             0.00053,              2.1957,                0.95,             0.11614,             0.05282,             0.45066,             0.95333,             0.79218,             0.88171,                 0.2,              4.0357,                   0,             0.01356,             0.46891,             0.37767,                   0,             0.08365,              0.4997,                   0,                   0,                   0,                 0.5,             0.83838,                   0,                   0,                   2
             0.72147,             0.84975,             0.83957,             0.65739,            0.016654,            0.012515,            0.018865,             0.01012,             0.01087,                0.98,             0.00055,              2.4005,             0.86565,              0.0898,             0.05292,             0.49098,             0.86218,             0.79632,             0.92519,                 0.2,              3.9294,                   0,             0.01191,             0.51984,             0.47353,                   0,             0.08768,             0.60209,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,               2.963
             0.66522,             0.80573,             0.79459,             0.58936,            0.021984,            0.013149,            0.021813,               0.011,             0.01034,                0.98,             0.00053,              2.8852,              0.8353,             0.11533,              0.0529,             0.50197,             0.99534,             0.81936,             0.86316,                 0.2,              4.1383,                   0,             0.01396,              0.5364,             0.41524,                   0,             0.09065,             0.42961,                   0,                   0,                   0,                 0.5,             0.98462,                   0,                   0,              2.9505
             0.76467,              0.8452,             0.85142,             0.67178,             0.01733,            0.011382,            0.017075,             0.01063,             0.01007,             0.96406,             0.00055,              2.7957,             0.86175,             0.10513,             0.05291,             0.50216,             0.95223,              0.7931,             0.81796,                 0.2,               4.024,                   0,              0.0136,             0.52087,             0.40392,                   0,             0.09065,             0.43687,                   0,                   0,                   0,                 0.5,             0.90553,                   0,                   0,              2.9505
             0.76375,             0.85275,              0.8473,              0.6597,            0.018321,            0.012989,            0.020281,             0.01071,                0.01,             0.85859,             0.00058,              2.5191,              0.8043,             0.08871,             0.05291,             0.50216,             0.95223,             0.88539,             0.81796,                 0.2,              3.6846,                   0,              0.0131,             0.66485,              0.4637,                   0,             0.10667,             0.40737,                   0,                   0,                   0,                 0.5,             0.97508,                   0,                   0,              3.1272
              0.7452,             0.83191,             0.83567,              0.6626,            0.016916,            0.013449,            0.013204,             0.01063,                0.01,             0.91157,             0.00049,              2.0007,             0.74733,             0.10966,             0.05578,             0.41022,             0.75382,             0.94475,             0.81796,                 0.2,               4.024,                   0,             0.01021,             0.52087,             0.41138,                   0,             0.09065,             0.49986,                   0,                   0,                   0,                 0.5,             0.67548,                   0,                   0,              2.9505
             0.73448,             0.85171,             0.82771,             0.65001,            0.017659,            0.011964,            0.018751,             0.01024,             0.01008,                0.98,             0.00054,              2.7957,             0.81979,             0.10513,             0.05291,             0.50062,             0.99171,             0.81288,             0.80717,                 0.2,              4.0038,                   0,              0.0136,             0.56826,             0.41493,                   0,             0.09663,             0.42492,                   0,                   0,                   0,                 0.5,             0.97409,                   0,                   0,               3.205
             0.74231,             0.83279,             0.82952,               0.648,            0.015679,            0.013751,            0.014588,             0.01063,             0.01015,             0.92956,             0.00065,              2.7957,              0.7073,             0.08689,             0.04742,             0.45222,             0.66385,              1.0249,             0.75493,                 0.2,              3.6246,                   0,             0.01216,             0.52087,             0.42282,                   0,             0.10014,             0.44285,                   0,                   0,                   0,                 0.5,             0.94188,                   0,                   0,              2.9505
             0.73955,             0.85905,             0.84651,             0.67464,             0.01617,            0.011513,            0.017351,             0.01063,             0.01001,              0.9639,             0.00055,               2.791,             0.86224,             0.10461,             0.05321,             0.50216,             0.95211,              0.7931,             0.80708,                 0.2,              4.0024,                   0,             0.01361,             0.52345,             0.40392,                   0,             0.08944,             0.43687,                   0,                   0,                   0,                 0.5,             0.89212,                   0,                   0,              2.9325
             0.72629,             0.83121,             0.82903,             0.65372,             0.02199,           0.0095316,            0.019327,             0.00815,             0.01119,                0.98,             0.00055,              2.7206,             0.49612,             0.10513,             0.06473,             0.54918,             0.69902,             0.77334,             0.60364,                 0.2,              3.7532,                   0,             0.01646,             0.61441,             0.49992,                   0,             0.10615,             0.45109,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.1701
             0.74464,             0.82601,             0.82816,             0.64134,            0.019999,              0.0099,            0.018974,             0.00999,             0.01039,             0.95512,             0.00059,              2.6796,             0.86048,             0.10513,             0.05892,             0.47486,             0.95223,              0.6728,             0.81796,                 0.2,              3.4614,                   0,             0.01201,             0.50494,             0.38738,                   0,             0.09888,             0.43687,                   0,                   0,                   0,                 0.5,             0.94736,                   0,                   0,              3.2599
             0.75233,             0.84753,              0.8454,             0.67008,            0.016768,            0.011368,            0.017644,             0.01068,             0.01016,             0.96742,             0.00056,              2.6836,             0.82767,             0.10225,             0.05291,             0.50217,             0.96814,              0.7931,             0.81796,                 0.2,              4.1129,                   0,             0.01372,             0.52859,             0.40761,                   0,             0.08961,             0.43395,                   0,                   0,                   0,                 0.5,             0.89414,                   0,                   0,              3.0894
             0.76439,             0.82566,             0.84738,             0.64593,            0.018142,            0.011335,            0.016732,             0.01123,             0.01055,             0.96406,             0.00056,              2.9634,             0.86175,             0.10507,             0.05382,             0.50226,             0.88057,             0.75617,             0.81796,                 0.2,              3.5592,                   0,             0.01357,             0.51153,             0.40392,                   0,             0.08763,             0.40767,                   0,                   0,                   0,                 0.5,             0.94051,                   0,                   0,              3.0575
             0.77639,             0.84379,             0.84441,             0.65752,            0.016775,           0.0099435,            0.015854,             0.00871,             0.01007,             0.87881,             0.00054,              2.7957,             0.69246,             0.13625,             0.05222,             0.50271,              0.7762,             0.64839,             0.81796,                 0.2,              3.9656,                   0,              0.0136,             0.52643,             0.32531,                   0,             0.08968,             0.43687,                   0,                   0,                   0,                 0.5,             0.81199,                   0,                   0,              2.3079
             0.78812,             0.83563,             0.84599,             0.66443,            0.017674,           0.0092394,            0.015814,             0.01093,             0.01153,             0.87981,             0.00053,              2.7957,             0.71914,             0.10513,             0.05291,              0.4371,             0.90745,             0.77001,             0.59851,                 0.2,              3.4269,                   0,              0.0136,             0.65111,             0.44326,                   0,             0.09068,             0.31026,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.0842
             0.71392,             0.84751,             0.83801,             0.66317,            0.018588,            0.013896,            0.023477,             0.01041,             0.01047,             0.96424,             0.00055,               3.445,             0.93443,             0.13025,             0.06092,             0.50216,             0.95223,             0.97587,             0.84657,                 0.2,               4.024,                   0,             0.01246,             0.57605,             0.50503,                   0,             0.09065,             0.52235,                   0,                   0,                   0,                 0.5,             0.75554,                   0,                   0,              2.9043
             0.75715,             0.84049,             0.83865,             0.66143,            0.018031,            0.011895,            0.014067,             0.01036,                0.01,                0.98,             0.00055,              2.8345,             0.73678,             0.10513,             0.05862,             0.42185,              0.9377,               0.822,              0.8097,                 0.2,              3.6798,                   0,             0.01208,             0.52087,             0.44714,                   0,             0.09065,             0.40851,                   0,                   0,                   0,                 0.5,             0.79178,                   0,                   0,              2.9943
             0.75084,             0.84761,             0.83628,              0.6641,             0.01703,            0.011755,            0.019261,             0.01061,                0.01,             0.94716,             0.00058,              2.7957,             0.86175,             0.10112,             0.05291,             0.50216,             0.99501,              0.7931,              0.8666,                 0.2,               4.024,                   0,              0.0136,              0.5231,             0.41979,                   0,             0.09103,             0.42312,                   0,                   0,                   0,                 0.5,             0.86007,                   0,                   0,              2.9688
             0.76196,             0.84481,              0.8464,             0.66939,            0.018322,            0.011922,             0.01696,             0.01112,                0.01,             0.95744,             0.00056,              2.7957,             0.85531,             0.10288,              0.0578,             0.48454,             0.92563,              0.7931,             0.90679,                 0.2,              4.0971,                   0,             0.01304,             0.54916,             0.39097,                   0,             0.08416,             0.45582,                   0,                   0,                   0,                 0.5,             0.90553,                   0,                   0,               3.205
             0.75746,             0.84073,             0.84633,             0.67744,            0.016283,            0.011073,             0.01884,             0.01029,                0.01,             0.95594,             0.00055,              3.0547,             0.89334,             0.09774,             0.05291,              0.5254,             0.99583,             0.72272,             0.92242,                 0.2,              4.2764,                   0,             0.01491,             0.54175,             0.34187,                   0,             0.07844,             0.45196,                   0,                   0,                   0,                 0.5,             0.90553,                   0,                   0,                   2
             0.74648,             0.81843,             0.82128,             0.60427,            0.024885,            0.011292,            0.014153,             0.01113,             0.01007,                0.98,             0.00049,              3.0967,             0.70045,             0.10513,             0.06246,              0.4585,             0.94234,             0.73897,             0.81289,                 0.2,              3.7716,                   0,              0.0136,             0.59893,             0.34458,                   0,             0.08701,             0.37654,                   0,                   0,                   0,                 0.5,             0.92691,                   0,                   0,              2.9505
              0.6852,             0.83692,             0.80518,              0.6282,            0.016557,            0.012973,             0.02408,             0.00932,                0.01,                0.98,             0.00055,              2.5158,             0.75345,             0.11086,             0.04879,             0.47693,             0.95223,              0.7931,             0.96788,                 0.2,              5.0272,                   0,             0.01191,             0.31685,             0.46235,                   0,             0.10019,             0.49586,                   0,                   0,                   0,                 0.5,             0.86932,                   0,                   0,               3.424
             0.75989,             0.84768,             0.84581,             0.66057,             0.01744,            0.012098,            0.015985,             0.01047,             0.01105,             0.96406,             0.00055,              3.2455,             0.73569,             0.10153,             0.05446,             0.51489,             0.77647,             0.82926,             0.85485,                 0.2,              4.1984,                   0,              0.0136,             0.54555,             0.44057,                   0,             0.09341,             0.43687,                   0,                   0,                   0,                 0.5,             0.91424,                   0,                   0,              2.9505
             0.74794,             0.85833,             0.84619,             0.66743,            0.018675,            0.011116,            0.017425,             0.00993,             0.01059,              0.9619,             0.00044,              2.3845,             0.85796,             0.10513,             0.05731,             0.50216,             0.95223,             0.75909,             0.83121,                 0.2,              4.0408,                   0,              0.0136,             0.57704,             0.40392,                   0,             0.10154,             0.42394,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.4823
             0.70349,             0.82778,             0.81089,              0.6169,            0.019449,            0.014762,            0.022257,             0.01364,                0.01,             0.96406,             0.00057,              2.6388,             0.88487,             0.10513,             0.05675,             0.50216,              1.0991,             0.92095,             0.81796,                 0.2,                4.51,                   0,             0.01506,             0.56597,             0.41299,                   0,             0.08743,             0.40856,                   0,                   0,                   0,                 0.5,             0.64298,                   0,                   0,              2.4909
