               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   8,             0.01401,            0.017992,            0.014816,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00296,             0.00296,             0.00296
                   9,            0.013265,            0.017455,            0.014149,             0.75634,              0.8425,             0.83854,             0.67012,            0.016037,            0.011245,            0.017509,           0.0020057,           0.0020057,           0.0020057
                   0,            0.067258,            0.036255,            0.029346,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.07642,           0.0036659,           0.0036659
                   1,            0.042451,             0.03093,            0.027449,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.039625,             0.00665,             0.00665
                   2,            0.032458,            0.024675,            0.022787,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083889,           0.0083889,           0.0083889
                   3,            0.025636,            0.022724,            0.020516,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083889,           0.0083889,           0.0083889
                   4,            0.021814,            0.021705,            0.018914,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073534,           0.0073534,           0.0073534
                   5,            0.019544,            0.020578,             0.01808,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063178,           0.0063178,           0.0063178
                   6,             0.01808,            0.019993,            0.017015,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052823,           0.0052823,           0.0052823
                   7,            0.016898,             0.01948,            0.016212,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042468,           0.0042468,           0.0042468
                   8,             0.01576,            0.018865,            0.015317,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032112,           0.0032112,           0.0032112
                   9,            0.014995,            0.018591,            0.014443,             0.74264,              0.8466,             0.83873,             0.66398,            0.016535,            0.011673,            0.021824,           0.0021757,           0.0021757,           0.0021757
                   0,            0.078518,            0.037179,            0.029857,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.068041,           0.0041741,           0.0041741
                   1,             0.05103,            0.028941,            0.027328,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.029595,           0.0075718,           0.0075718
                   2,            0.031847,             0.02632,            0.023069,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085253,           0.0085253,           0.0085253
                   3,            0.026476,            0.025352,            0.021499,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085253,           0.0085253,           0.0085253
                   4,            0.023187,             0.02437,            0.020444,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074729,           0.0074729,           0.0074729
                   5,             0.02145,            0.023352,            0.019608,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064205,           0.0064205,           0.0064205
                   6,            0.020141,            0.022778,            0.019104,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053682,           0.0053682,           0.0053682
                   7,            0.019043,            0.022393,            0.018419,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043158,           0.0043158,           0.0043158
                   8,            0.018435,            0.021925,            0.017738,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032634,           0.0032634,           0.0032634
                   9,            0.017516,            0.021334,            0.016827,             0.73227,             0.84957,              0.8334,             0.65412,            0.020355,            0.013653,            0.020979,            0.002211,            0.002211,            0.002211
                   0,            0.061863,            0.035875,            0.027022,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.071182,           0.0041356,           0.0041356
                   1,            0.038562,            0.029149,            0.025209,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.037355,           0.0075021,           0.0075021
                   2,            0.028582,            0.023775,            0.020435,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0093754,           0.0093754,           0.0093754
                   3,             0.02299,            0.022611,             0.01859,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0093754,           0.0093754,           0.0093754
                   4,             0.01963,            0.021339,            0.017438,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082181,           0.0082181,           0.0082181
                   5,            0.017776,            0.020533,            0.016492,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070608,           0.0070608,           0.0070608
                   6,            0.016588,            0.019875,            0.015686,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059035,           0.0059035,           0.0059035
                   7,              0.0154,            0.019095,            0.015043,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047461,           0.0047461,           0.0047461
                   8,            0.014441,            0.018908,            0.014278,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035888,           0.0035888,           0.0035888
                   9,            0.013683,            0.018273,            0.013343,             0.74464,             0.84597,             0.83353,             0.65021,            0.016649,            0.011621,            0.019489,           0.0024315,           0.0024315,           0.0024315
                   0,            0.078523,            0.032686,            0.028827,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.074438,           0.0038676,           0.0038676
                   1,            0.051357,            0.027173,            0.025314,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.03601,            0.007016,            0.007016
                   2,            0.035752,            0.022719,            0.020946,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008437,            0.008437,            0.008437
                   3,            0.028722,            0.021349,             0.01944,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008437,            0.008437,            0.008437
                   4,            0.025179,            0.020167,            0.018316,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073956,           0.0073956,           0.0073956
                   5,            0.023054,             0.01948,            0.017654,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063541,           0.0063541,           0.0063541
                   6,            0.021029,            0.019128,             0.01697,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053126,           0.0053126,           0.0053126
                   7,            0.019429,            0.018497,            0.016046,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042711,           0.0042711,           0.0042711
                   8,            0.018251,            0.018083,            0.014905,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032296,           0.0032296,           0.0032296
                   9,            0.017245,            0.017731,            0.014163,             0.74727,             0.85823,             0.84018,             0.65626,            0.020049,            0.012135,            0.020529,           0.0021882,           0.0021882,           0.0021882
                   0,            0.064614,            0.034985,             0.02583,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.071118,           0.0037183,           0.0037183
                   1,            0.039307,            0.029415,            0.025043,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.037026,           0.0067451,           0.0067451
                   2,             0.02895,            0.022988,            0.023113,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0084691,           0.0084691,           0.0084691
                   3,            0.024481,            0.021401,            0.018739,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0084691,           0.0084691,           0.0084691
                   4,            0.020101,            0.020607,            0.017472,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074237,           0.0074237,           0.0074237
                   5,            0.018361,            0.019665,            0.016358,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063782,           0.0063782,           0.0063782
                   6,            0.016944,            0.019073,            0.015763,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053328,           0.0053328,           0.0053328
                   7,            0.015913,            0.018407,            0.015115,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042874,           0.0042874,           0.0042874
                   8,            0.015065,            0.017915,            0.014004,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032419,           0.0032419,           0.0032419
                   9,            0.014342,            0.017385,            0.013343,              0.7489,             0.84159,             0.84009,             0.66721,            0.016519,            0.011361,            0.017436,           0.0021965,           0.0021965,           0.0021965
                   0,            0.056804,            0.041079,            0.017515,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.07122,           0.0036641,           0.0036641
                   1,            0.036483,            0.033419,            0.017104,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.040426,           0.0066474,           0.0066474
                   2,            0.028145,             0.02717,             0.01709,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088964,           0.0088964,           0.0088964
                   3,            0.023393,            0.025018,            0.016747,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088964,           0.0088964,           0.0088964
                   4,            0.019839,            0.023394,            0.015889,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077995,           0.0077995,           0.0077995
                   5,              0.0182,              0.0223,            0.014187,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067027,           0.0067027,           0.0067027
                   6,            0.016721,            0.021792,            0.012167,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056059,           0.0056059,           0.0056059
                   7,              0.0154,            0.021161,            0.011166,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045091,           0.0045091,           0.0045091
                   8,            0.013982,            0.020718,            0.010428,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034122,           0.0034122,           0.0034122
                   9,            0.012909,            0.020123,           0.0097285,              0.7757,             0.83515,             0.85356,             0.67078,            0.014982,            0.013137,            0.010918,           0.0023154,           0.0023154,           0.0023154
                   0,             0.06825,            0.036096,             0.02722,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.072322,           0.0035696,           0.0035696
                   1,            0.041955,            0.030055,            0.026564,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.037089,           0.0064764,           0.0064764
                   2,            0.029587,            0.023625,            0.026272,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0080954,           0.0080954,           0.0080954
                   3,             0.02481,            0.021617,            0.022961,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0080954,           0.0080954,           0.0080954
                   4,             0.02205,            0.020905,            0.019201,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070981,           0.0070981,           0.0070981
                   5,            0.019849,            0.020122,             0.01801,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061009,           0.0061009,           0.0061009
                   6,            0.018504,            0.019503,            0.016919,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051036,           0.0051036,           0.0051036
                   7,            0.017317,            0.018866,            0.016147,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041063,           0.0041063,           0.0041063
                   8,            0.016274,            0.018393,            0.015331,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003109,            0.003109,            0.003109
                   9,            0.015507,            0.018081,            0.014375,              0.7626,             0.85169,             0.84498,             0.66258,            0.018295,            0.011751,            0.017987,           0.0021117,           0.0021117,           0.0021117
                   0,            0.049472,            0.033698,             0.02583,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.069535,           0.0033626,           0.0033626
                   1,             0.03195,            0.028935,            0.023252,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.042158,           0.0061003,           0.0061003
                   2,            0.026621,            0.022819,            0.019085,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.014107,           0.0081637,           0.0081637
                   3,             0.02071,            0.021035,             0.01728,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076297,           0.0076297,           0.0076297
                   4,            0.017946,            0.019938,            0.016134,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076297,           0.0076297,           0.0076297
                   5,            0.015627,            0.018955,            0.015173,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0065563,           0.0065563,           0.0065563
                   6,            0.014333,            0.018496,            0.014067,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054829,           0.0054829,           0.0054829
                   7,            0.012957,            0.017998,            0.013433,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044095,           0.0044095,           0.0044095
                   8,            0.011922,            0.017456,            0.012639,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003336,            0.003336,            0.003336
                   9,            0.011164,            0.017042,            0.011687,             0.74952,             0.85316,             0.83632,             0.65889,            0.012943,            0.011218,            0.019728,           0.0022626,           0.0022626,           0.0022626
                   0,            0.062366,            0.036128,            0.033405,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.073208,           0.0042863,           0.0042863
                   1,            0.037488,            0.029444,            0.032469,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.029507,           0.0077754,           0.0077754
                   2,            0.025474,            0.023326,            0.032233,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085253,           0.0085253,           0.0085253
                   3,             0.02295,            0.021841,            0.028563,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085253,           0.0085253,           0.0085253
                   4,            0.020528,              0.0212,            0.023798,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074729,           0.0074729,           0.0074729
                   5,            0.018879,            0.020505,            0.022462,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064205,           0.0064205,           0.0064205
                   6,            0.017843,            0.020026,            0.021182,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053682,           0.0053682,           0.0053682
                   7,            0.016638,            0.019514,            0.020315,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043158,           0.0043158,           0.0043158
                   8,            0.015724,            0.019004,            0.019443,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032634,           0.0032634,           0.0032634
                   9,            0.015026,            0.018503,            0.018636,             0.74564,              0.8257,             0.81703,             0.61418,            0.019185,            0.011863,            0.023273,            0.002211,            0.002211,            0.002211
                   0,             0.06302,            0.034265,            0.025439,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.071927,            0.003811,            0.003811
                   1,            0.037585,            0.029069,            0.024579,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.036396,           0.0069133,           0.0069133
                   2,            0.027738,            0.022556,            0.021904,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085174,           0.0085174,           0.0085174
                   3,            0.022161,            0.021141,            0.018036,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085174,           0.0085174,           0.0085174
                   4,            0.018869,            0.020016,             0.01707,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074661,           0.0074661,           0.0074661
                   5,            0.017111,            0.019302,             0.01608,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064148,           0.0064148,           0.0064148
                   6,            0.016261,            0.018744,            0.015302,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053635,           0.0053635,           0.0053635
                   7,            0.015352,            0.018106,            0.014773,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043122,           0.0043122,           0.0043122
                   8,            0.014507,             0.01779,             0.01408,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032609,           0.0032609,           0.0032609
                   9,            0.013905,            0.017287,            0.013378,             0.74995,             0.84655,             0.83548,             0.66331,            0.016423,            0.011212,            0.018388,           0.0022096,           0.0022096,           0.0022096
                   0,            0.064412,            0.033523,            0.025743,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.071317,           0.0037358,           0.0037358
                   1,            0.039286,            0.028368,            0.024448,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.036592,           0.0067768,           0.0067768
                   2,            0.029392,            0.022494,            0.021335,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0084291,           0.0084291,           0.0084291
                   3,            0.024175,            0.020787,            0.018029,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0084291,           0.0084291,           0.0084291
                   4,            0.020082,            0.019785,            0.016944,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073887,           0.0073887,           0.0073887
                   5,            0.018685,            0.018901,            0.015783,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063483,           0.0063483,           0.0063483
                   6,              0.0171,            0.018391,             0.01498,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053079,           0.0053079,           0.0053079
                   7,            0.016108,            0.017806,            0.014457,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042674,           0.0042674,           0.0042674
                   8,            0.015206,            0.017456,            0.013472,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003227,            0.003227,            0.003227
                   9,            0.014404,            0.017048,            0.012608,             0.75616,             0.83531,             0.83185,             0.66409,             0.01672,            0.011033,              0.0198,           0.0021866,           0.0021866,           0.0021866
                   0,              0.0634,            0.035464,            0.026007,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.069823,           0.0037394,           0.0037394
                   1,            0.039756,            0.029188,            0.024584,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.036207,           0.0067835,           0.0067835
                   2,            0.028966,            0.023165,            0.021257,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0084776,           0.0084776,           0.0084776
                   3,            0.023235,            0.021769,            0.018311,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0084776,           0.0084776,           0.0084776
                   4,             0.01989,            0.020709,             0.01717,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074315,           0.0074315,           0.0074315
                   5,            0.017976,            0.019675,            0.016339,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063853,           0.0063853,           0.0063853
                   6,            0.016843,            0.019123,            0.015525,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053391,           0.0053391,           0.0053391
                   7,            0.015678,            0.018635,            0.014831,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042929,           0.0042929,           0.0042929
                   8,            0.014869,            0.018164,            0.014138,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032468,           0.0032468,           0.0032468
                   9,            0.014064,             0.01755,             0.01332,             0.75602,             0.84633,             0.83849,             0.66359,            0.016995,            0.011355,            0.020063,           0.0022006,           0.0022006,           0.0022006
                   0,            0.074575,            0.029598,            0.023222,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.073565,           0.0044539,           0.0044539
                   1,            0.047022,            0.026214,            0.022397,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.026686,           0.0080795,           0.0080795
                   2,            0.032624,            0.021879,            0.020408,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085253,           0.0085253,           0.0085253
                   3,            0.027798,             0.01964,            0.017769,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085253,           0.0085253,           0.0085253
                   4,             0.02355,            0.018731,            0.015676,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074729,           0.0074729,           0.0074729
                   5,            0.021662,            0.018203,            0.014698,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064205,           0.0064205,           0.0064205
                   6,            0.019895,            0.017624,            0.013858,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053682,           0.0053682,           0.0053682
                   7,            0.018269,            0.017163,            0.012786,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043158,           0.0043158,           0.0043158
                   8,            0.016946,            0.016952,             0.01241,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032634,           0.0032634,           0.0032634
                   9,            0.015798,            0.016447,            0.011578,             0.75932,             0.84412,             0.83954,             0.66296,            0.018479,            0.010108,            0.016119,            0.002211,            0.002211,            0.002211
                   0,            0.075311,            0.031434,            0.025373,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0635,           0.0034572,           0.0034572
                   1,            0.045141,            0.029077,            0.024654,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.025571,           0.0062718,           0.0062718
                   2,            0.032471,            0.022954,            0.023642,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069141,           0.0069141,           0.0069141
                   3,            0.028322,            0.019197,            0.021039,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069141,           0.0069141,           0.0069141
                   4,            0.024437,            0.018118,            0.017613,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060611,           0.0060611,           0.0060611
                   5,            0.022014,            0.017146,            0.015908,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052081,           0.0052081,           0.0052081
                   6,            0.020303,            0.016678,            0.015009,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043551,           0.0043551,           0.0043551
                   7,            0.018757,            0.016178,            0.014304,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035022,           0.0035022,           0.0035022
                   8,            0.017567,            0.015656,            0.013182,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026492,           0.0026492,           0.0026492
                   9,            0.016525,            0.015349,            0.012466,             0.72906,             0.81257,             0.81698,             0.64794,            0.019812,            0.011111,            0.020856,           0.0017962,           0.0017962,           0.0017962
                   0,            0.059939,             0.03215,            0.026891,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.074174,           0.0039468,           0.0039468
                   1,            0.035874,            0.028225,            0.025806,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.035361,           0.0071596,           0.0071596
                   2,            0.027384,            0.022254,            0.022506,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085256,           0.0085256,           0.0085256
                   3,            0.022876,            0.019941,            0.018764,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085256,           0.0085256,           0.0085256
                   4,            0.019026,            0.018914,            0.017561,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074734,           0.0074734,           0.0074734
                   5,            0.017231,            0.018068,            0.016194,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064212,           0.0064212,           0.0064212
                   6,            0.016177,            0.017491,            0.015611,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053689,           0.0053689,           0.0053689
                   7,            0.014962,            0.016891,            0.014778,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043167,           0.0043167,           0.0043167
                   8,            0.014048,            0.016475,            0.013648,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032645,           0.0032645,           0.0032645
                   9,              0.0133,            0.016119,            0.012748,             0.74833,             0.84756,             0.83914,             0.65935,            0.015917,            0.011093,            0.020226,           0.0022123,           0.0022123,           0.0022123
                   0,            0.059629,            0.026915,            0.022818,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.084379,           0.0034967,           0.0034967
