               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.059114,            0.033443,            0.034526,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.054062,           0.0025196,           0.0025196
                   1,             0.04168,            0.028154,            0.028052,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.041606,           0.0045712,           0.0045712
                   2,            0.034521,            0.023293,             0.02489,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.028644,           0.0061181,           0.0061181
                   3,             0.02787,            0.021602,            0.023383,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.015178,           0.0071601,           0.0071601
                   4,            0.023725,            0.020875,            0.022443,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070069,           0.0070069,           0.0070069
                   5,            0.021289,            0.020361,            0.021606,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070069,           0.0070069,           0.0070069
                   6,            0.019048,            0.019572,            0.020236,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058611,           0.0058611,           0.0058611
                   7,            0.017021,            0.018991,             0.01912,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047153,           0.0047153,           0.0047153
                   8,            0.015166,            0.018321,            0.017643,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035695,           0.0035695,           0.0035695
                   9,            0.013952,            0.017912,            0.016481,             0.75857,             0.83613,              0.8338,              0.6294,             0.01524,            0.014794,            0.026906,           0.0024237,           0.0024237,           0.0024237
                   0,             0.06037,            0.041745,            0.035995,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.054471,           0.0031194,           0.0031194
                   1,            0.039231,            0.035173,            0.032333,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.041885,           0.0056596,           0.0056596
                   2,            0.035889,            0.027077,            0.026685,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.028673,            0.007575,            0.007575
                   3,            0.030139,            0.025586,             0.02408,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.014837,           0.0088656,           0.0088656
                   4,            0.025591,            0.024268,            0.022829,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083745,           0.0083745,           0.0083745
                   5,            0.023575,            0.023806,            0.021911,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083745,           0.0083745,           0.0083745
                   6,            0.020864,            0.022751,            0.019995,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070056,           0.0070056,           0.0070056
                   7,            0.018735,            0.022005,            0.019144,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056367,           0.0056367,           0.0056367
                   8,             0.01689,            0.021268,             0.01739,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042678,           0.0042678,           0.0042678
                   9,              0.0154,            0.020731,            0.016808,             0.74863,             0.84846,             0.84032,             0.64286,            0.016489,            0.015984,            0.027964,            0.002899,            0.002899,            0.002899
                   0,            0.056616,            0.033191,            0.034514,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.06062,           0.0028199,           0.0028199
                   1,            0.036449,            0.031499,            0.029711,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.043733,           0.0051158,           0.0051158
                   2,            0.032805,            0.025205,            0.024941,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.026281,           0.0068463,           0.0068463
                   3,            0.027338,            0.021513,             0.02327,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082639,           0.0080115,           0.0080115
                   4,            0.022625,            0.020104,            0.021858,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069073,           0.0069073,           0.0069073
                   5,            0.020765,            0.019292,            0.020348,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069073,           0.0069073,           0.0069073
                   6,            0.018106,            0.018492,            0.019319,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057766,           0.0057766,           0.0057766
                   7,            0.016145,            0.017935,            0.018073,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046459,           0.0046459,           0.0046459
                   8,            0.014615,            0.017441,            0.017026,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035153,           0.0035153,           0.0035153
                   9,            0.013518,            0.017024,            0.015612,             0.73612,              0.8294,             0.81968,             0.61652,            0.015055,            0.015227,            0.029284,           0.0023846,           0.0023846,           0.0023846
                   0,            0.058615,            0.031048,            0.034872,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.063579,           0.0022421,           0.0022421
                   1,            0.034859,             0.03073,            0.031953,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.05012,           0.0040672,           0.0040672
                   2,            0.031887,            0.025321,            0.027189,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.036212,           0.0054425,           0.0054425
                   3,            0.028261,            0.021182,            0.024277,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.021853,           0.0063678,           0.0063678
                   4,            0.024131,            0.019567,            0.022992,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070445,           0.0068434,           0.0068434
                   5,            0.020771,             0.01859,             0.02188,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057368,           0.0057368,           0.0057368
                   6,            0.019052,            0.018127,            0.021118,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057368,           0.0057368,           0.0057368
                   7,            0.016737,            0.017604,            0.020222,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046122,           0.0046122,           0.0046122
                   8,            0.015185,            0.016972,            0.019151,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034875,           0.0034875,           0.0034875
                   9,            0.013794,            0.016335,            0.017835,             0.73303,             0.84591,             0.82519,             0.62703,             0.01508,            0.013739,            0.025614,           0.0023629,           0.0023629,           0.0023629
                   0,            0.059381,             0.03502,            0.038291,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.054271,           0.0021122,           0.0021122
                   1,            0.038374,            0.033111,            0.031777,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.040566,           0.0038316,           0.0038316
                   2,            0.034081,            0.025843,            0.027087,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.026437,           0.0051271,           0.0051271
                   3,            0.029009,            0.022281,            0.025645,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011885,           0.0059989,           0.0059989
                   4,            0.023411,            0.021321,            0.024433,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056474,           0.0056474,           0.0056474
                   5,            0.021829,            0.020427,            0.023263,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056474,           0.0056474,           0.0056474
                   6,            0.019076,            0.019479,            0.021667,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047218,           0.0047218,           0.0047218
                   7,            0.017367,            0.018781,            0.020193,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037961,           0.0037961,           0.0037961
                   8,            0.015759,            0.018527,            0.019194,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028705,           0.0028705,           0.0028705
                   9,            0.014469,            0.018049,            0.017774,             0.74618,             0.83582,             0.83621,             0.64077,            0.015364,            0.014249,            0.032136,           0.0019448,           0.0019448,           0.0019448
                   0,            0.052535,            0.034371,            0.033138,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.06728,           0.0029563,           0.0029563
                   1,             0.03497,            0.030152,            0.027511,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.048795,           0.0053628,           0.0053628
                   2,            0.030691,            0.023303,            0.023301,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.029717,           0.0071761,           0.0071761
                   3,            0.024449,            0.021397,            0.022081,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010046,           0.0083963,           0.0083963
                   4,            0.019591,            0.020518,            0.021134,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073567,           0.0073567,           0.0073567
                   5,            0.017906,            0.019996,            0.020306,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073567,           0.0073567,           0.0073567
                   6,            0.016043,            0.019019,            0.019256,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061509,           0.0061509,           0.0061509
                   7,            0.014787,             0.01834,            0.018216,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049451,           0.0049451,           0.0049451
                   8,             0.01362,            0.018048,            0.017057,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037393,           0.0037393,           0.0037393
                   9,            0.012589,            0.017332,            0.015716,             0.75594,             0.84868,             0.84126,             0.65379,            0.013608,            0.014563,            0.025227,           0.0025334,           0.0025334,           0.0025334
                   0,            0.050378,             0.03377,            0.034568,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.05652,           0.0025444,           0.0025444
                   1,            0.033774,             0.03053,            0.028666,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.045008,            0.004616,            0.004616
                   2,            0.029415,            0.023854,            0.024466,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.032986,           0.0061775,           0.0061775
                   3,            0.024803,             0.02183,            0.022943,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.020455,           0.0072288,           0.0072288
                   4,            0.021315,            0.020881,            0.021973,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007729,            0.007729,            0.007729
                   5,            0.018425,            0.020348,            0.021431,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007729,            0.007729,            0.007729
                   6,            0.016038,            0.019598,            0.020224,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064637,           0.0064637,           0.0064637
                   7,            0.014816,            0.018993,            0.018942,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051985,           0.0051985,           0.0051985
                   8,            0.013026,            0.018268,            0.018038,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039332,           0.0039332,           0.0039332
                   9,            0.012004,            0.017846,            0.016358,             0.75744,             0.83058,             0.83743,             0.64889,            0.013048,            0.014061,            0.026261,            0.002668,            0.002668,            0.002668
                   0,             0.05864,            0.037111,            0.034347,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.051383,           0.0027289,           0.0027289
                   1,            0.041372,            0.030581,            0.027789,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.039807,           0.0049506,           0.0049506
                   2,            0.035301,            0.025693,            0.024869,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.027684,           0.0066252,           0.0066252
                   3,            0.028395,            0.024522,             0.02341,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.015015,           0.0077528,           0.0077528
                   4,            0.022475,            0.023975,            0.022609,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0075417,           0.0075417,           0.0075417
                   5,            0.020575,            0.023336,            0.021773,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0075417,           0.0075417,           0.0075417
                   6,            0.017475,            0.022393,            0.020724,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063071,           0.0063071,           0.0063071
                   7,            0.015757,            0.021427,            0.019284,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050725,           0.0050725,           0.0050725
                   8,            0.014154,             0.02085,            0.018404,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038379,           0.0038379,           0.0038379
                   9,            0.012949,             0.02018,            0.016998,             0.70966,             0.83767,             0.81582,             0.59999,            0.015189,            0.016721,            0.031498,           0.0026033,           0.0026033,           0.0026033
                   0,            0.043914,            0.033973,            0.038354,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.056853,            0.003262,            0.003262
                   1,            0.031308,            0.030213,             0.03072,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.043661,           0.0059179,           0.0059179
                   2,            0.027891,            0.023899,            0.027159,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.029815,           0.0079197,           0.0079197
                   3,            0.024387,            0.021504,            0.025556,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.015315,           0.0092676,           0.0092676
                   4,            0.019871,            0.020841,            0.024859,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0087261,           0.0087261,           0.0087261
                   5,              0.0178,            0.020066,            0.023199,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0087261,           0.0087261,           0.0087261
                   6,            0.015552,            0.019178,             0.02181,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072976,           0.0072976,           0.0072976
                   7,            0.013618,            0.018542,            0.020343,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058691,           0.0058691,           0.0058691
                   8,            0.012094,            0.018166,            0.019104,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044407,           0.0044407,           0.0044407
                   9,            0.010696,            0.017588,            0.017508,             0.76203,               0.845,             0.84444,             0.62558,            0.011756,            0.016104,            0.030004,           0.0030122,           0.0030122,           0.0030122
                   0,            0.055771,            0.031753,            0.037671,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.054153,           0.0024711,           0.0024711
                   1,            0.036631,            0.029649,            0.031144,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.043286,           0.0044829,           0.0044829
                   2,            0.031955,            0.023959,            0.026783,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.031925,           0.0059993,           0.0059993
                   3,            0.027862,            0.020508,             0.02473,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.020068,           0.0070203,           0.0070203
                   4,            0.023498,            0.019409,            0.023832,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077154,           0.0075459,           0.0075459
                   5,            0.019954,            0.018598,            0.022734,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063273,           0.0063273,           0.0063273
                   6,            0.018795,            0.017847,            0.021879,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063273,           0.0063273,           0.0063273
                   7,            0.016746,            0.017267,            0.020567,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050888,           0.0050888,           0.0050888
                   8,            0.015145,            0.016797,            0.019402,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038502,           0.0038502,           0.0038502
                   9,            0.013939,             0.01627,            0.017702,             0.73225,             0.84975,             0.82927,             0.63901,            0.015373,            0.013263,            0.026586,           0.0026117,           0.0026117,           0.0026117
                   0,            0.063314,            0.034131,            0.035043,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.056868,           0.0027213,           0.0027213
                   1,             0.04003,            0.032788,             0.03059,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.043008,           0.0049365,           0.0049365
                   2,            0.036276,            0.025819,            0.025476,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.028603,           0.0066059,           0.0066059
                   3,            0.030329,            0.022385,            0.023532,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.013652,           0.0077292,           0.0077292
                   4,            0.024903,            0.021191,            0.023176,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072547,           0.0072547,           0.0072547
                   5,            0.022606,            0.020233,            0.021954,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072547,           0.0072547,           0.0072547
                   6,            0.019598,            0.019201,            0.020278,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060658,           0.0060658,           0.0060658
                   7,            0.017773,             0.01859,            0.019182,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004877,            0.004877,            0.004877
                   8,            0.015996,            0.018102,            0.018189,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036882,           0.0036882,           0.0036882
                   9,            0.014645,            0.017571,             0.01712,             0.76167,             0.83361,             0.84101,             0.63654,            0.016279,            0.014777,            0.027181,           0.0024993,           0.0024993,           0.0024993
                   0,            0.056036,            0.035618,            0.035392,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.054714,            0.002725,            0.002725
                   1,              0.0374,            0.031664,            0.029453,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.041438,           0.0049436,           0.0049436
                   2,            0.032685,            0.024422,            0.025287,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.027615,            0.006616,            0.006616
                   3,            0.027294,            0.022512,            0.023631,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.013247,            0.007742,            0.007742
                   4,            0.022269,            0.021441,            0.022704,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072458,           0.0072458,           0.0072458
                   5,            0.020661,            0.020431,            0.021764,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072458,           0.0072458,           0.0072458
                   6,            0.018035,            0.019628,            0.020251,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060598,           0.0060598,           0.0060598
                   7,            0.016068,            0.019169,            0.019892,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048738,           0.0048738,           0.0048738
                   8,            0.014739,            0.018602,            0.018739,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036877,           0.0036877,           0.0036877
                   9,            0.013486,            0.018012,            0.017171,              0.7476,              0.8477,             0.84115,             0.64813,            0.014723,            0.014969,            0.026795,           0.0025017,           0.0025017,           0.0025017
                   0,            0.059152,            0.032033,            0.030719,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.060079,           0.0025547,           0.0025547
                   1,            0.041333,            0.028043,            0.025395,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.046377,           0.0046349,           0.0046349
                   2,            0.035805,            0.022673,            0.022619,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.032162,           0.0062031,           0.0062031
                   3,            0.029252,            0.021135,            0.021479,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.017435,           0.0072594,           0.0072594
                   4,             0.02345,            0.020373,            0.020446,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072478,           0.0072478,           0.0072478
                   5,            0.020999,            0.019679,            0.019803,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072478,           0.0072478,           0.0072478
                   6,            0.018692,            0.019101,            0.018567,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060623,           0.0060623,           0.0060623
                   7,            0.016302,            0.018097,            0.017503,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048767,           0.0048767,           0.0048767
                   8,             0.01494,            0.017892,            0.016485,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036912,           0.0036912,           0.0036912
                   9,            0.013474,            0.017541,            0.015481,             0.75259,             0.84586,             0.84073,             0.65342,             0.01431,            0.015213,            0.020427,           0.0025056,           0.0025056,           0.0025056
                   0,            0.056456,            0.036336,            0.034337,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.055484,           0.0026671,           0.0026671
                   1,            0.037031,            0.032721,            0.029108,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.042898,           0.0048389,           0.0048389
                   2,            0.032561,            0.025105,              0.0247,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.029778,           0.0064762,           0.0064762
                   3,            0.028164,             0.02302,            0.023167,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.016123,            0.007579,            0.007579
                   4,            0.023004,            0.022112,             0.02186,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074595,           0.0074595,           0.0074595
                   5,            0.020493,            0.021125,            0.021148,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074595,           0.0074595,           0.0074595
                   6,            0.017647,            0.020338,            0.020067,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062394,           0.0062394,           0.0062394
                   7,            0.016224,            0.019709,            0.018756,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050192,           0.0050192,           0.0050192
                   8,            0.014651,            0.018996,            0.017798,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037991,           0.0037991,           0.0037991
                   9,            0.013112,            0.018572,            0.016275,             0.73446,             0.83765,             0.82986,             0.63618,            0.015091,            0.015419,            0.027283,            0.002579,            0.002579,            0.002579
                   0,            0.056129,            0.035316,            0.035549,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.054747,           0.0027041,           0.0027041
                   1,            0.036837,            0.031853,            0.029668,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.041558,           0.0049056,           0.0049056
                   2,            0.033011,            0.024397,            0.024972,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.027827,            0.006565,            0.006565
                   3,            0.026817,            0.022297,             0.02386,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.013555,           0.0076822,           0.0076822
                   4,            0.022214,            0.021414,            0.022736,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072333,           0.0072333,           0.0072333
                   5,            0.020283,            0.020484,            0.021582,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072333,           0.0072333,           0.0072333
                   6,            0.017747,            0.019668,            0.020251,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060491,           0.0060491,           0.0060491
                   7,            0.016092,            0.019135,            0.019185,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048649,           0.0048649,           0.0048649
                   8,            0.014556,             0.01869,            0.018382,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036807,           0.0036807,           0.0036807
                   9,            0.013552,            0.018132,            0.016891,             0.75396,             0.84718,              0.8418,             0.64116,            0.015591,            0.014624,            0.025438,           0.0024966,           0.0024966,           0.0024966
                   0,            0.052253,            0.032987,            0.034702,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.062745,           0.0029738,           0.0029738
                   1,            0.034864,            0.029199,             0.02825,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.046238,           0.0053945,           0.0053945
                   2,            0.030726,            0.022735,            0.024572,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.029135,           0.0072186,           0.0072186
