   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
              0.7659,             0.83365,             0.83044,              0.6322,            0.018916,            0.011342,            0.018875,             0.01616,             0.01482,             0.84841,              0.0004,              3.3676,             0.92095,             0.06217,             0.05448,             0.49892,              1.0854,             0.73011,             0.85385,                 0.2,              2.7607,                   0,             0.01593,             0.53373,             0.31455,                   0,             0.09891,             0.44719,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,                   2
             0.75498,             0.84925,             0.83975,              0.6436,            0.017961,            0.010649,            0.020142,               0.016,             0.01485,             0.86111,              0.0004,              3.7481,              0.9393,             0.06517,             0.05243,             0.48438,              1.1324,             0.68772,             0.81838,                 0.2,              3.0837,                   0,             0.01555,             0.56543,             0.26475,                   0,             0.10066,             0.53302,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,                   2
             0.75594,             0.84594,             0.84098,             0.65606,            0.016028,            0.012305,            0.019119,             0.01616,                0.01,             0.86427,             0.00042,              3.7481,             0.90813,             0.06369,              0.0484,             0.47763,              1.0369,             0.75247,             0.91564,                 0.2,              2.7419,                   0,             0.01555,             0.66526,             0.27028,                   0,             0.09335,             0.57537,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,                   2
             0.74862,             0.82906,             0.80425,             0.57313,            0.024036,           0.0065193,            0.023028,             0.01676,                0.01,             0.85269,             0.00044,              3.0204,                0.95,             0.04689,             0.06899,             0.48771,              1.4137,             0.45888,             0.60607,                 0.2,               2.539,                   0,             0.01821,             0.56543,             0.26049,                   0,             0.11126,             0.50006,                   0,                   0,                   0,                 0.5,             0.95106,                   0,                   0,                   2
             0.74242,             0.82759,             0.82825,             0.64537,            0.017866,            0.013204,             0.01929,             0.01612,              0.0152,             0.85334,             0.00039,              3.3962,             0.90849,             0.06287,             0.05448,             0.42241,              1.0757,             0.88488,              0.8405,                 0.2,              2.8671,                   0,             0.01394,             0.59456,             0.27028,                   0,             0.10269,             0.45801,                   0,                   0,                   0,                 0.5,              0.9907,                   0,                   0,               2.162
             0.75853,             0.84143,             0.83641,             0.63444,            0.018024,            0.014511,            0.017932,             0.01616,             0.01784,             0.79926,             0.00039,              3.7481,                0.95,             0.06556,             0.05189,             0.48866,              1.0918,             0.75247,              1.2062,                 0.2,              2.5378,                   0,             0.01576,             0.67236,             0.29319,                   0,             0.05508,             0.51981,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,                   2
             0.72403,             0.83883,             0.81428,             0.59757,            0.026183,            0.011974,            0.021985,             0.01433,              0.0164,             0.87383,             0.00049,                   5,             0.91934,             0.07083,             0.06849,             0.47824,              1.4076,             0.75247,             0.88163,                 0.2,               2.832,                   0,             0.00963,             0.52477,             0.26871,                   0,              0.1011,             0.43769,                   0,                   0,                   0,                 0.5,             0.95106,                   0,                   0,              2.2716
             0.75644,             0.85557,             0.85027,             0.64933,            0.016519,            0.013799,            0.020057,             0.01406,             0.01469,             0.85351,             0.00034,              3.9833,                0.95,             0.05756,             0.04732,             0.49683,              1.1254,             0.77412,              1.1121,                 0.2,              2.5929,                   0,             0.01148,             0.52242,             0.24296,                   0,             0.08201,             0.39331,                   0,                   0,                   0,                 0.5,             0.90371,                   0,                   0,              2.8356
             0.71438,             0.83177,              0.8086,             0.61973,            0.019053,            0.011566,            0.023187,             0.01583,             0.01592,             0.86946,              0.0004,              3.7481,                0.95,             0.06217,              0.0556,             0.48436,              1.1254,             0.72609,             0.88955,                 0.2,              2.8671,                   0,             0.01555,             0.55559,             0.27075,                   0,             0.09784,             0.46278,                   0,                   0,                   0,                 0.5,             0.99152,                   0,                   0,                   2
             0.76734,             0.85057,             0.84531,             0.66249,            0.018031,             0.01189,            0.018723,             0.01612,             0.01463,             0.85182,              0.0004,              3.8024,             0.94606,             0.06217,             0.05462,               0.494,              1.1302,             0.75247,             0.88955,                 0.2,              2.8797,                   0,             0.01548,             0.57329,             0.26883,                   0,             0.09561,             0.46278,                   0,                   0,                   0,                 0.5,             0.95106,                   0,                   0,                   2
             0.74509,             0.84465,             0.83078,             0.64091,            0.014575,            0.014496,             0.03359,             0.00832,                0.01,             0.93923,             0.00034,               3.774,             0.78642,              0.0532,             0.04419,             0.79274,              1.0442,              0.9907,             0.77984,                 0.2,              3.7055,                   0,             0.01375,             0.58439,             0.39051,                   0,             0.06475,             0.55886,                   0,                   0,                   0,                 0.5,             0.70621,                   0,                   0,              2.3259
             0.75234,              0.8353,             0.82872,             0.63818,             0.01155,            0.017307,            0.030654,             0.01207,             0.01085,              0.9026,             0.00049,              3.9059,              0.9107,             0.07696,             0.03575,             0.75617,              1.0219,              1.1683,             0.80427,                 0.2,              3.3507,                   0,             0.01472,             0.60453,              0.4489,                   0,             0.07828,             0.59405,                   0,                   0,                   0,                 0.5,             0.65918,                   0,                   0,               2.435
             0.73575,              0.8231,             0.82989,             0.64985,            0.014452,            0.020345,            0.026619,             0.01316,                0.01,              0.9483,             0.00065,              4.2088,             0.78642,             0.06738,             0.04419,              0.6542,              1.0442,              1.1432,              1.0482,                 0.2,              3.2208,                   0,             0.01269,             0.66545,             0.48578,                   0,             0.07754,             0.74517,                   0,                   0,                   0,                 0.5,             0.64581,                   0,                   0,              2.0471
              0.7568,             0.85394,             0.84804,             0.65173,            0.014375,            0.014839,             0.02529,             0.01194,             0.01119,              0.8927,             0.00048,              4.2272,             0.82233,             0.06885,             0.04244,             0.65658,              1.0504,              1.0143,              0.8014,                 0.2,              3.3087,                   0,             0.01525,             0.58798,             0.39173,                   0,             0.07859,             0.69633,                   0,                   0,                   0,                 0.5,             0.62409,                   0,                   0,              2.8226
             0.74565,             0.82809,              0.8293,             0.62364,            0.015841,            0.015019,            0.028357,             0.01199,             0.01075,             0.90177,             0.00041,              4.3683,             0.65454,             0.06738,             0.04757,              0.6628,              1.0577,              0.9907,             0.79718,                 0.2,              3.1992,                   0,             0.01516,             0.55068,             0.39699,                   0,               0.076,             0.71069,                   0,                   0,                   0,                 0.5,             0.73961,                   0,                   0,              2.6094
             0.76863,             0.83762,             0.83719,             0.62857,            0.014694,             0.01326,            0.027908,              0.0129,                0.01,             0.92079,             0.00044,              3.9888,             0.77195,             0.06738,             0.04134,             0.72866,                1.03,             0.88808,             0.80719,                 0.2,              3.0767,                   0,             0.01465,             0.56419,             0.45924,                   0,             0.06866,             0.64633,                   0,                   0,                   0,                 0.5,             0.69012,                   0,                   0,              2.6094
              0.7553,             0.85333,             0.83913,             0.64441,            0.014901,            0.015616,             0.02891,             0.01024,             0.01069,              0.9026,             0.00048,              4.9428,             0.74161,             0.08298,             0.04418,             0.83645,             0.93749,              1.1419,             0.70895,                 0.2,              2.9204,                   0,             0.01654,             0.57179,             0.42553,                   0,             0.08201,              0.6481,                   0,                   0,                   0,                 0.5,             0.67895,                   0,                   0,              4.6385
             0.75199,             0.84686,             0.82788,             0.64253,            0.015151,            0.012828,            0.019187,             0.00768,             0.01355,             0.88293,             0.00045,              3.4163,              0.6505,             0.04905,             0.04589,             0.48145,              1.0645,              1.0561,             0.61904,                 0.2,              3.3591,                   0,             0.01716,             0.55509,             0.48845,                   0,             0.07828,             0.53739,                   0,                   0,                   0,                 0.5,             0.65918,                   0,                   0,                   2
             0.75436,             0.83807,              0.8322,             0.63223,             0.01369,            0.014341,            0.028654,             0.01201,                0.01,             0.90702,             0.00041,              4.3683,             0.78642,              0.0655,             0.04148,             0.63219,              1.1825,              1.0315,             0.73875,                 0.2,              3.1158,                   0,             0.01493,             0.63775,             0.43332,                   0,             0.07501,              0.6481,                   0,                   0,                   0,                 0.5,             0.66229,                   0,                   0,              2.6094
             0.75623,             0.82666,             0.83093,             0.64361,            0.016821,            0.014858,            0.024876,             0.01199,                0.01,             0.95568,             0.00045,              3.9552,             0.78642,             0.06738,             0.05059,              0.6628,              1.0442,              0.9907,             0.83146,                 0.2,              3.2208,                   0,             0.01438,             0.64479,             0.42802,                   0,             0.07879,             0.60219,                   0,                   0,                   0,                 0.5,             0.70562,                   0,                   0,              2.0861
             0.76641,             0.82857,             0.84431,             0.64829,            0.014518,            0.014932,            0.028555,             0.01148,             0.01041,              0.9026,              0.0005,              4.4717,             0.82048,             0.06738,             0.04369,             0.68287,              1.0516,              1.0033,             0.82258,                 0.2,              3.2637,                   0,             0.01455,              0.5853,             0.38791,                   0,             0.07828,              0.6481,                   0,                   0,                   0,                 0.5,             0.66923,                   0,                   0,              2.7885
             0.72964,             0.84182,             0.82907,             0.60704,             0.01433,            0.014517,            0.027748,             0.01199,                0.01,              0.8955,             0.00049,              4.3683,             0.70862,             0.07512,             0.03786,             0.72294,              1.0726,             0.91419,             0.82273,                 0.2,              3.1393,                   0,             0.01639,             0.57497,             0.44946,                   0,             0.06804,             0.78117,                   0,                   0,                   0,                 0.5,             0.64444,                   0,                   0,              3.2816
             0.75556,             0.84048,             0.83736,             0.63975,            0.014001,            0.015254,            0.027606,             0.01473,              0.0108,             0.89703,             0.00048,              3.6229,             0.85372,             0.06566,             0.04088,             0.68694,              1.0442,              1.0771,             0.76881,                 0.2,              2.8516,                   0,              0.0154,             0.65741,             0.39108,                   0,             0.08356,             0.72274,                   0,                   0,                   0,                 0.5,              0.7057,                   0,                   0,              2.6094
               0.731,             0.85504,             0.83355,             0.65285,            0.017858,            0.018753,            0.029469,             0.01199,             0.01002,             0.93306,             0.00056,              2.7272,             0.79547,             0.07364,             0.05526,             0.64956,              1.1151,              1.1106,              1.0286,                 0.2,              3.6489,                   0,             0.01472,             0.67176,             0.37234,                   0,             0.07693,             0.67782,                   0,                   0,                   0,                 0.5,             0.81555,                   0,                   0,              2.2191
             0.74806,              0.8348,             0.83147,             0.63289,            0.012567,            0.016626,            0.031155,             0.01238,             0.01309,             0.91521,             0.00046,              4.3683,             0.87668,             0.06777,              0.0355,             0.66289,               1.337,              1.0037,              1.0085,                 0.2,              3.5899,                   0,               0.015,             0.58439,             0.37553,                   0,             0.07828,             0.58104,                   0,                   0,                   0,                 0.5,             0.75585,                   0,                   0,              2.0417
             0.73435,             0.85312,             0.82667,             0.64127,            0.013763,            0.012778,            0.027957,             0.01113,             0.01014,             0.89861,             0.00044,              4.3683,             0.88461,             0.06311,             0.04099,             0.67288,              1.0442,             0.99237,             0.65854,                 0.2,              3.4882,                   0,             0.01547,             0.58439,             0.44541,                   0,             0.08964,             0.61472,                   0,                   0,                   0,                 0.5,             0.70188,                   0,                   0,              2.9886
             0.77071,             0.83036,             0.83451,             0.64948,            0.014511,            0.015105,            0.026987,             0.01243,             0.01002,             0.90087,             0.00045,              4.3683,             0.80063,             0.06107,             0.04319,             0.62566,              1.0799,              0.9529,             0.90302,                 0.2,              3.1015,                   0,             0.01472,             0.58382,             0.39108,                   0,             0.07871,              0.6481,                   0,                   0,                   0,                 0.5,             0.64799,                   0,                   0,              2.4787
             0.75798,             0.82767,             0.83476,             0.63386,            0.015875,            0.015099,            0.024628,             0.01199,             0.01038,             0.87633,             0.00045,              4.3013,             0.75118,              0.0685,             0.04623,             0.62468,              1.1167,              1.0094,             0.82273,                 0.2,              3.3068,                   0,             0.01733,             0.61158,             0.36011,                   0,             0.07828,             0.73474,                   0,                   0,                   0,                 0.5,             0.73418,                   0,                   0,              2.6094
             0.75862,             0.82882,             0.83619,             0.63058,            0.015491,            0.015171,            0.027335,             0.01191,             0.01076,             0.87714,             0.00048,              4.7632,             0.71641,             0.06738,             0.04419,              0.6845,               1.026,             0.90779,             0.90134,                 0.2,              3.5668,                   0,             0.01452,             0.57248,              0.3751,                   0,             0.08301,             0.60231,                   0,                   0,                   0,                 0.5,             0.62765,                   0,                   0,              2.5389
             0.75179,             0.82786,             0.83941,             0.64514,            0.014214,            0.014657,            0.025572,             0.01199,             0.01075,              0.9077,             0.00048,              4.3634,             0.78642,             0.06158,             0.04367,              0.6628,              1.0288,             0.99795,              0.7985,                 0.2,               3.283,                   0,             0.01416,             0.61517,             0.41306,                   0,             0.08137,             0.63568,                   0,                   0,                   0,                 0.5,             0.73476,                   0,                   0,              2.7763
             0.73931,             0.85193,             0.83576,             0.63713,            0.011924,            0.014786,             0.02674,             0.01017,             0.01133,              0.9026,             0.00031,              4.3683,             0.78642,             0.08113,             0.03448,             0.67647,              1.0847,              0.9907,             0.87737,                 0.2,                   2,                   0,             0.01472,             0.62272,             0.57378,                   0,             0.06442,             0.60978,                   0,                   0,                   0,                 0.5,             0.64712,                   0,                   0,              2.4243
             0.75272,             0.85314,             0.84488,             0.62983,              0.0137,           0.0093849,            0.021586,             0.01324,             0.01075,              0.9026,             0.00048,              4.8407,             0.69983,             0.04576,              0.0379,             0.62066,              1.0442,             0.69571,              0.6763,                 0.2,              3.2208,                   0,             0.01351,             0.58439,             0.43507,                   0,             0.08216,             0.57187,                   0,                   0,                   0,                 0.5,             0.45942,                   0,                   0,              3.0735
             0.74202,             0.84818,             0.82826,             0.63917,            0.013964,            0.013229,            0.019526,             0.01077,                0.01,              0.9026,             0.00052,              4.3683,             0.66335,               0.068,             0.04128,             0.47881,              1.1532,             0.90579,             0.79639,                 0.2,              3.2208,                   0,             0.01452,             0.54624,             0.39108,                   0,             0.06176,             0.59073,                   0,                   0,                   0,                 0.5,             0.73846,                   0,                   0,                   2
              0.6965,              0.8429,             0.81809,             0.62027,            0.017405,            0.014058,            0.038084,             0.01313,                0.01,             0.91055,             0.00051,              4.5075,             0.76315,             0.06738,             0.05058,             0.71531,              1.1003,             0.94271,             0.82273,                 0.2,              2.2183,                   0,             0.01503,             0.57959,             0.48718,                   0,             0.07828,             0.63494,                   0,                   0,                   0,                 0.5,             0.66319,                   0,                   0,              2.7403
             0.75959,             0.83825,             0.85329,             0.65568,            0.015134,            0.014683,            0.025967,             0.01219,             0.01075,              0.9026,             0.00048,              4.4394,             0.78727,             0.06733,             0.04533,              0.6628,               1.043,             0.98062,             0.82273,                 0.2,              3.2542,                   0,             0.01478,             0.58439,             0.40166,                   0,             0.07828,             0.65763,                   0,                   0,                   0,                 0.5,             0.65932,                   0,                   0,              2.7081
             0.72049,             0.84544,             0.83175,             0.63528,             0.01425,            0.013312,            0.023155,              0.0122,             0.01175,             0.97854,             0.00048,              4.3683,             0.87312,             0.06738,             0.04174,              0.6628,             0.88359,             0.80374,             0.91314,                 0.2,              3.4643,                   0,             0.01472,             0.65439,             0.32982,                   0,             0.07828,             0.63709,                   0,                   0,                   0,                 0.5,              0.6262,                   0,                   0,              3.4389
             0.75166,              0.8287,             0.83419,             0.63535,            0.014778,            0.014866,            0.027504,             0.01208,             0.01067,             0.90053,             0.00048,              4.3683,             0.78976,             0.06738,             0.04386,              0.6628,              1.0356,              0.9907,             0.81831,                 0.2,              3.2371,                   0,             0.01482,             0.58439,             0.39108,                   0,             0.07828,             0.64674,                   0,                   0,                   0,                 0.5,             0.65847,                   0,                   0,              2.6161
             0.74899,             0.84965,             0.83562,             0.62354,            0.013754,             0.01526,            0.026283,             0.01256,                0.01,             0.91617,             0.00051,              4.3683,              0.7743,             0.06587,             0.03971,             0.67677,             0.88978,             0.97148,             0.88875,                 0.2,              2.4317,                   0,             0.01501,             0.58439,             0.39108,                   0,             0.09771,             0.75837,                   0,                   0,                   0,                 0.5,             0.74986,                   0,                   0,              2.6094
             0.75486,             0.83996,               0.839,             0.64481,            0.013992,            0.013797,            0.028148,             0.01257,             0.01075,             0.89636,             0.00048,              4.0637,             0.78336,              0.0649,             0.04239,             0.67274,               1.071,             0.92779,             0.81074,                 0.2,              3.2187,                   0,             0.01486,             0.61784,             0.38874,                   0,             0.07828,             0.62895,                   0,                   0,                   0,                 0.5,             0.67299,                   0,                   0,              2.5787
             0.72268,             0.86386,             0.83735,             0.65435,            0.014258,            0.016962,            0.015228,             0.00999,             0.01075,             0.93087,             0.00048,              4.3683,                0.95,             0.06707,             0.04388,             0.46066,             0.78631,              1.1575,             0.82273,                 0.2,              3.8115,                   0,             0.01276,             0.58439,             0.25468,                   0,             0.08117,             0.69869,                   0,                   0,                   0,                 0.5,             0.82427,                   0,                   0,                   2
             0.75548,             0.84123,             0.84435,             0.64999,            0.014731,             0.01474,            0.026051,             0.01198,             0.01074,             0.90191,             0.00048,              4.3592,              0.7893,             0.06728,             0.04419,              0.6628,               1.043,             0.99335,             0.82702,                 0.2,              3.2298,                   0,             0.01472,             0.58643,             0.39085,                   0,             0.07855,             0.64535,                   0,                   0,                   0,                 0.5,             0.65918,                   0,                   0,              2.5735
             0.74954,             0.84754,              0.8261,             0.64586,            0.015365,            0.014413,            0.032626,             0.01199,             0.01134,             0.94199,              0.0004,              3.7413,             0.80578,             0.07082,             0.04497,             0.71413,              1.1398,              0.9907,             0.79078,                 0.2,              3.3825,                   0,             0.01394,             0.63025,             0.35256,                   0,             0.07893,              0.6464,                   0,                   0,                   0,                 0.5,             0.69514,                   0,                   0,              2.4596
             0.75556,             0.84023,             0.83823,             0.64128,            0.014337,            0.014838,            0.023072,             0.01024,             0.01272,             0.90174,             0.00043,                   5,             0.64738,             0.07391,             0.04219,             0.57474,              1.0442,             0.96551,             0.89057,                 0.2,              3.4491,                   0,             0.01803,              0.6872,             0.40653,                   0,             0.07828,             0.58864,                   0,                   0,                   0,                 0.5,              0.5451,                   0,                   0,              2.5313
             0.72817,             0.84746,             0.82793,             0.62487,            0.016957,            0.015275,            0.024906,             0.01079,             0.01065,             0.94382,             0.00053,              4.3683,             0.61266,             0.06802,              0.0507,             0.57344,              1.0584,              0.9907,             0.87905,                 0.2,              3.7262,                   0,             0.01373,             0.55399,             0.35439,                   0,             0.07772,              0.6481,                   0,                   0,                   0,                 0.5,             0.65918,                   0,                   0,              2.4878
             0.76559,             0.83847,             0.84116,              0.6352,            0.016355,            0.014174,            0.026979,             0.01212,              0.0114,              0.9026,             0.00045,              4.3683,             0.83269,             0.06994,             0.04694,             0.71815,              1.0602,              0.9907,             0.76669,                 0.2,              2.7752,                   0,             0.01338,             0.53037,             0.38734,                   0,             0.07648,             0.70436,                   0,                   0,                   0,                 0.5,              0.6174,                   0,                   0,              2.1084
             0.72638,             0.84111,             0.80986,             0.63121,            0.015979,            0.016875,            0.027868,             0.01199,                0.01,             0.90619,             0.00049,              4.6764,             0.73052,             0.05936,              0.0474,             0.56978,              1.0712,              1.1284,             0.82273,                 0.2,              2.9026,                   0,             0.01529,             0.52173,             0.39108,                   0,             0.07828,              0.6481,                   0,                   0,                   0,                 0.5,             0.69553,                   0,                   0,              2.0646
             0.74795,             0.83874,             0.83135,             0.63642,            0.019551,           0.0084001,            0.026108,             0.01453,             0.01344,             0.91823,             0.00032,              4.3683,              0.8447,             0.06738,             0.05795,             0.61337,              1.0442,             0.63202,             0.65963,                 0.2,              3.4706,                   0,             0.01023,             0.54946,             0.39108,                   0,             0.07206,              0.6481,                   0,                   0,                   0,                 0.5,             0.65918,                   0,                   0,              2.3994
             0.74725,             0.86251,             0.84701,             0.65497,            0.014101,            0.014282,            0.023043,             0.01182,             0.01075,              0.9026,             0.00047,              4.6029,             0.78642,             0.06543,             0.04358,             0.63381,              1.0627,              0.9907,             0.77681,                 0.2,              3.1895,                   0,             0.01432,             0.58327,             0.38152,                   0,             0.08316,             0.66279,                   0,                   0,                   0,                 0.5,             0.62074,                   0,                   0,              2.6882
             0.75491,             0.84097,             0.83672,             0.64151,            0.015643,            0.016362,            0.026385,             0.01399,                0.01,             0.92413,             0.00052,              4.2901,             0.78642,             0.10062,             0.04779,              0.6628,              1.1684,              1.0141,             0.91422,                 0.2,              2.9364,                   0,             0.01189,             0.45469,             0.51981,                   0,             0.06636,             0.65535,                   0,                   0,                   0,                 0.5,             0.57685,                   0,                   0,              2.6094
             0.74475,             0.84648,             0.83695,             0.63888,            0.010214,            0.016257,            0.030043,             0.01325,                0.01,             0.90075,             0.00035,              4.5977,             0.78642,              0.0752,             0.02971,             0.69924,              1.1859,              0.9907,             0.94762,                 0.2,              3.3407,                   0,             0.02069,             0.46126,             0.36162,                   0,             0.07828,              0.6645,                   0,                   0,                   0,                 0.5,             0.65918,                   0,                   0,              2.3951
              0.7406,             0.82681,             0.82833,             0.63786,            0.014677,            0.017671,            0.021118,             0.00701,             0.01297,                0.98,             0.00047,                   5,             0.77339,             0.05945,             0.04147,             0.62508,             0.74737,              1.2719,             0.75702,                 0.2,              4.2756,                   0,             0.01472,             0.64201,             0.39108,                   0,             0.07857,              0.5577,                   0,                   0,                   0,                 0.5,             0.67192,                   0,                   0,              2.1966
             0.73716,             0.84425,             0.83247,             0.64834,            0.015256,            0.014989,            0.026058,             0.01215,             0.01075,              0.8991,             0.00048,              4.1805,             0.71332,             0.07347,             0.04759,              0.6628,              1.0595,             0.98595,             0.86507,                 0.2,              3.2298,                   0,             0.01579,             0.61311,             0.39108,                   0,             0.08121,              0.6427,                   0,                   0,                   0,                 0.5,             0.61757,                   0,                   0,              2.9171
             0.74533,             0.83849,              0.8345,             0.64773,            0.015416,            0.015762,            0.028267,             0.01199,             0.01079,             0.90888,             0.00055,              4.1508,             0.73079,             0.06543,             0.04563,              0.6628,              1.1378,              1.0325,             0.83305,                 0.2,              3.0005,                   0,             0.01481,             0.57108,             0.40608,                   0,             0.07424,              0.6481,                   0,                   0,                   0,                 0.5,             0.66013,                   0,                   0,              3.2323
             0.75321,             0.83547,              0.8388,             0.64909,            0.014583,            0.014718,            0.027693,             0.01188,             0.01075,              0.9026,             0.00049,              4.5331,             0.79517,               0.065,             0.04347,              0.6628,              1.0299,              1.0113,             0.82273,                 0.2,              3.2772,                   0,             0.01457,             0.56156,             0.39139,                   0,             0.07922,              0.6481,                   0,                   0,                   0,                 0.5,             0.65567,                   0,                   0,              2.5307
             0.75403,             0.84346,             0.84022,              0.6418,            0.012395,            0.015021,            0.023731,             0.01199,             0.01075,             0.89043,             0.00051,              4.1038,             0.78642,             0.06758,             0.03641,             0.70614,             0.93131,              0.9907,             0.82488,                 0.2,              2.3232,                   0,             0.01248,               0.561,             0.38189,                   0,             0.06822,             0.54884,                   0,                   0,                   0,                 0.5,             0.65619,                   0,                   0,                   2
             0.74898,             0.82001,             0.83719,             0.62938,            0.015132,            0.016116,            0.028698,             0.01233,             0.01051,             0.92289,              0.0005,              4.6746,             0.87988,             0.06939,             0.04419,             0.67398,              1.0202,              1.0031,             0.89555,                 0.2,              2.9562,                   0,             0.01635,               0.524,             0.36822,                   0,               0.073,             0.68604,                   0,                   0,                   0,                 0.5,             0.65918,                   0,                   0,              2.6094
             0.76771,             0.83815,             0.83945,             0.65243,             0.01579,            0.015143,            0.024445,             0.01178,             0.01092,             0.88536,             0.00052,              4.8359,             0.76219,             0.06669,             0.04778,             0.66359,              1.0236,               1.004,             0.83924,                 0.2,              3.2208,                   0,             0.01604,             0.58439,             0.38431,                   0,             0.07054,             0.68699,                   0,                   0,                   0,                 0.5,             0.70846,                   0,                   0,              2.3552
             0.72694,             0.82486,             0.81724,             0.62834,            0.014821,            0.013946,            0.027234,             0.01432,             0.01267,             0.86821,             0.00053,              4.0709,             0.55443,             0.05447,             0.04419,             0.66262,             0.88201,              1.0118,             0.73325,                 0.2,              3.2732,                   0,             0.01138,             0.59057,             0.39108,                   0,             0.08652,             0.63358,                   0,                   0,                   0,                 0.5,             0.52232,                   0,                   0,              2.3478
             0.76688,             0.80873,             0.83771,             0.64447,            0.015713,            0.015252,            0.027507,             0.01289,             0.01369,              0.9026,             0.00052,              3.6957,             0.87906,             0.06719,             0.04834,             0.69557,             0.88935,              1.0157,              0.8282,                 0.2,              3.4964,                   0,             0.01531,             0.58439,             0.39108,                   0,             0.07513,             0.67756,                   0,                   0,                   0,                 0.5,             0.65918,                   0,                   0,              2.3642
             0.75857,             0.83613,              0.8338,              0.6294,             0.01524,            0.014794,            0.026906,             0.01159,              0.0114,             0.87836,             0.00048,              4.5412,             0.78642,             0.06586,             0.04474,             0.65489,              1.0604,              0.9823,             0.82273,                 0.2,              3.2916,                   0,             0.01496,             0.58439,              0.3969,                   0,             0.07828,             0.65252,                   0,                   0,                   0,                 0.5,             0.59344,                   0,                   0,              2.4414
