               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   3,            0.026557,            0.033292,            0.017825,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0079008,           0.0079008,           0.0079008
                   4,            0.021466,            0.031247,            0.016735,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069263,           0.0069263,           0.0069263
                   5,            0.019434,            0.029984,            0.015713,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059517,           0.0059517,           0.0059517
                   6,            0.017638,            0.028835,            0.014825,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049771,           0.0049771,           0.0049771
                   7,             0.01635,            0.028145,             0.01391,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040025,           0.0040025,           0.0040025
                   8,            0.015096,            0.027473,            0.013127,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030279,           0.0030279,           0.0030279
                   9,            0.014206,              0.0267,            0.012447,             0.76433,             0.84284,             0.84569,             0.66432,            0.017069,            0.017625,            0.019204,           0.0020534,           0.0020534,           0.0020534
                   0,            0.061016,            0.048756,             0.02461,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.065801,           0.0032946,           0.0032946
                   1,            0.041296,            0.036652,            0.023346,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.036601,           0.0059765,           0.0059765
                   2,            0.029851,            0.031623,            0.020185,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078917,           0.0078917,           0.0078917
                   3,            0.022507,            0.029991,            0.017077,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078917,           0.0078917,           0.0078917
                   4,            0.018621,            0.028248,             0.01595,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069175,           0.0069175,           0.0069175
                   5,            0.016484,            0.026935,             0.01505,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059434,           0.0059434,           0.0059434
                   6,            0.015287,             0.02614,            0.014184,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049692,           0.0049692,           0.0049692
                   7,            0.014143,            0.025425,            0.013414,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003995,            0.003995,            0.003995
                   8,             0.01324,            0.024594,            0.012592,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030209,           0.0030209,           0.0030209
                   9,            0.012452,            0.024111,            0.011997,             0.76265,             0.82379,             0.83594,             0.65838,            0.014547,            0.016112,            0.019377,           0.0020467,           0.0020467,           0.0020467
                   0,            0.066973,            0.050234,              0.0261,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.069876,           0.0035078,           0.0035078
                   1,            0.044873,            0.039684,            0.024749,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.03865,           0.0063633,           0.0063633
                   2,            0.033929,            0.033486,            0.021392,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083649,           0.0083649,           0.0083649
                   3,            0.026162,            0.031245,            0.017968,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083649,           0.0083649,           0.0083649
                   4,            0.021498,            0.029224,             0.01693,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073323,           0.0073323,           0.0073323
                   5,            0.018681,            0.027916,            0.015712,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062997,           0.0062997,           0.0062997
                   6,            0.017131,            0.027063,            0.014735,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052671,           0.0052671,           0.0052671
                   7,             0.01579,            0.026386,            0.014128,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042346,           0.0042346,           0.0042346
                   8,            0.014614,            0.025456,            0.013017,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003202,            0.003202,            0.003202
                   9,            0.013642,            0.024986,            0.012372,             0.77256,             0.82764,             0.83821,             0.65662,            0.016526,            0.016378,            0.020152,           0.0021694,           0.0021694,           0.0021694
                   0,            0.065726,            0.049153,            0.028941,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.069622,           0.0037125,           0.0037125
                   1,            0.044705,            0.039441,            0.026645,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.038098,           0.0067345,           0.0067345
                   2,            0.034075,             0.03309,            0.021973,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0087338,           0.0087338,           0.0087338
                   3,            0.026485,            0.030662,            0.019794,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0087338,           0.0087338,           0.0087338
                   4,            0.022555,            0.028929,            0.018138,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076557,           0.0076557,           0.0076557
                   5,            0.019571,            0.027714,            0.016898,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0065776,           0.0065776,           0.0065776
                   6,            0.017876,            0.026939,            0.016401,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054995,           0.0054995,           0.0054995
                   7,            0.016319,            0.026085,            0.015025,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044213,           0.0044213,           0.0044213
                   8,            0.015279,            0.025426,            0.014233,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033432,           0.0033432,           0.0033432
                   9,            0.013988,            0.024499,            0.013426,             0.72968,             0.84984,             0.82765,             0.64037,            0.017843,            0.016716,            0.022841,           0.0022651,           0.0022651,           0.0022651
                   0,            0.050835,            0.048135,            0.029891,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.081806,           0.0030319,           0.0030319
                   1,            0.036936,            0.037477,            0.025162,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.046857,           0.0054999,           0.0054999
                   2,            0.027466,            0.033095,            0.021551,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011298,           0.0073596,           0.0073596
                   3,            0.019184,            0.031417,             0.02001,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0066785,           0.0066785,           0.0066785
                   4,            0.016136,            0.029892,            0.019275,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0066785,           0.0066785,           0.0066785
                   5,            0.014228,            0.028526,            0.017978,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005738,            0.005738,            0.005738
                   6,            0.012669,            0.027437,             0.01693,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047975,           0.0047975,           0.0047975
                   7,            0.011924,            0.026605,            0.016238,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003857,            0.003857,            0.003857
                   8,            0.010995,            0.025868,            0.015096,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029165,           0.0029165,           0.0029165
                   9,            0.010315,            0.025399,            0.014282,             0.76905,             0.83199,              0.8358,             0.66622,            0.011386,            0.017585,            0.024579,            0.001976,            0.001976,            0.001976
                   0,            0.067945,            0.039086,            0.019244,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.084767,           0.0027998,           0.0027998
                   1,             0.04811,            0.027551,            0.018041,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.056806,           0.0050789,           0.0050789
                   2,            0.035482,            0.024816,             0.01521,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.028283,           0.0067963,           0.0067963
                   3,            0.025459,            0.023933,            0.013811,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073745,           0.0073745,           0.0073745
                   4,             0.02183,            0.023007,            0.013038,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073745,           0.0073745,           0.0073745
                   5,            0.019512,            0.021851,            0.012211,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006336,            0.006336,            0.006336
                   6,            0.017513,            0.021223,            0.011801,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052974,           0.0052974,           0.0052974
                   7,            0.016445,             0.02023,            0.011349,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042589,           0.0042589,           0.0042589
                   8,            0.015576,            0.020071,            0.010702,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032204,           0.0032204,           0.0032204
                   9,            0.014579,            0.019679,            0.010096,             0.75652,             0.84125,             0.84704,             0.67728,            0.015655,            0.015209,            0.015053,           0.0021819,           0.0021819,           0.0021819
                   0,            0.054692,             0.04693,            0.019693,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.079844,           0.0022901,           0.0022901
                   1,            0.033701,            0.031835,            0.019068,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.055395,           0.0041544,           0.0041544
                   2,            0.025275,            0.027643,            0.018944,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.030487,           0.0055593,           0.0055593
                   3,            0.019913,            0.026468,            0.018279,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064189,           0.0064189,           0.0064189
                   4,            0.018252,             0.02571,            0.015198,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064189,           0.0064189,           0.0064189
                   5,            0.016227,             0.02489,            0.013398,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055152,           0.0055152,           0.0055152
                   6,            0.014998,            0.023843,            0.012566,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046115,           0.0046115,           0.0046115
                   7,            0.014057,            0.023279,            0.011916,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037078,           0.0037078,           0.0037078
                   8,            0.013225,            0.022534,            0.011377,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028041,           0.0028041,           0.0028041
                   9,            0.012376,            0.022079,            0.010807,             0.72291,             0.82695,              0.8271,             0.63549,            0.014599,            0.018753,            0.015272,           0.0019004,           0.0019004,           0.0019004
                   0,            0.069998,            0.034085,            0.017031,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.074134,           0.0029801,           0.0029801
                   1,            0.046848,            0.027346,            0.016546,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.047948,            0.005406,            0.005406
                   2,            0.036627,            0.022622,            0.015735,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.021164,           0.0072339,           0.0072339
                   3,            0.027337,            0.021294,            0.013809,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073745,           0.0073745,           0.0073745
                   4,            0.024078,            0.020256,            0.011996,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073745,           0.0073745,           0.0073745
                   5,            0.021647,            0.019403,             0.01113,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006336,            0.006336,            0.006336
                   6,            0.019458,             0.01888,            0.010479,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052974,           0.0052974,           0.0052974
                   7,            0.018098,            0.018065,           0.0099767,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042589,           0.0042589,           0.0042589
                   8,            0.016744,            0.017897,           0.0094235,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032204,           0.0032204,           0.0032204
                   9,            0.015659,            0.017536,            0.008937,             0.75902,              0.8351,             0.84304,             0.66523,            0.017282,            0.013231,            0.011858,           0.0021819,           0.0021819,           0.0021819
                   0,            0.069019,            0.039361,              0.0193,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.085646,           0.0028505,           0.0028505
                   1,             0.04784,            0.027421,            0.018096,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.057421,           0.0051709,           0.0051709
                   2,            0.036864,            0.025083,            0.015346,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.028623,           0.0069193,           0.0069193
                   3,             0.02546,             0.02435,            0.013808,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007508,            0.007508,            0.007508
                   4,            0.022173,            0.023363,            0.013184,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007508,            0.007508,            0.007508
                   5,            0.019945,            0.022211,             0.01231,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064507,           0.0064507,           0.0064507
                   6,            0.017924,            0.021528,             0.01173,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053934,           0.0053934,           0.0053934
                   7,            0.016895,             0.02055,            0.011227,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043361,           0.0043361,           0.0043361
                   8,            0.015868,            0.020354,            0.010779,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032788,           0.0032788,           0.0032788
                   9,            0.014946,            0.019983,            0.010133,             0.75162,             0.84749,             0.83779,             0.66038,            0.015781,            0.015424,            0.014707,           0.0022214,           0.0022214,           0.0022214
                   0,            0.068603,             0.03822,            0.018757,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.085581,           0.0027745,           0.0027745
                   1,            0.047531,             0.02698,            0.017326,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.058013,            0.005033,            0.005033
                   2,            0.035588,             0.02469,            0.014784,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.029889,           0.0067348,           0.0067348
                   3,            0.025569,            0.023933,            0.013411,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074379,           0.0074379,           0.0074379
                   4,            0.021817,             0.02285,            0.012676,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074379,           0.0074379,           0.0074379
                   5,             0.01907,            0.021835,            0.011932,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063906,           0.0063906,           0.0063906
                   6,              0.0178,             0.02127,            0.011452,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053432,           0.0053432,           0.0053432
                   7,            0.016429,            0.020166,            0.010955,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042959,           0.0042959,           0.0042959
                   8,            0.015491,            0.019924,            0.010475,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032485,           0.0032485,           0.0032485
                   9,            0.014555,            0.019494,           0.0098369,             0.76573,             0.84625,             0.85964,               0.684,            0.015542,            0.014735,            0.012886,           0.0022011,           0.0022011,           0.0022011
                   0,            0.079928,            0.052754,            0.025515,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.058757,           0.0023014,           0.0023014
                   1,            0.052891,            0.049639,            0.024172,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.035829,           0.0041748,           0.0041748
                   2,            0.043258,            0.036998,            0.023149,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012439,           0.0055864,           0.0055864
                   3,            0.031083,            0.033592,            0.019346,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053498,           0.0053498,           0.0053498
                   4,            0.024346,            0.031226,            0.017099,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053498,           0.0053498,           0.0053498
                   5,            0.020511,            0.029327,            0.015883,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045964,           0.0045964,           0.0045964
                   6,            0.018693,            0.028231,            0.014915,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003843,            0.003843,            0.003843
                   7,            0.017082,            0.027447,            0.014295,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030897,           0.0030897,           0.0030897
                   8,            0.015821,            0.026397,            0.013456,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023363,           0.0023363,           0.0023363
                   9,            0.014889,             0.02585,            0.012709,             0.74492,             0.85176,              0.8429,             0.66708,            0.017454,            0.017342,            0.018078,           0.0015829,           0.0015829,           0.0015829
                   0,            0.060921,            0.051127,            0.025555,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.073472,           0.0035878,           0.0035878
                   1,            0.041803,            0.043849,            0.024208,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.040263,           0.0065095,           0.0065095
                   2,            0.034132,            0.034755,            0.023083,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085206,           0.0085206,           0.0085206
                   3,            0.026892,            0.031462,            0.019215,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085206,           0.0085206,           0.0085206
                   4,            0.021978,            0.029256,            0.016329,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074708,           0.0074708,           0.0074708
                   5,            0.019345,             0.02802,            0.015357,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064211,           0.0064211,           0.0064211
                   6,            0.016947,            0.026932,            0.014577,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053714,           0.0053714,           0.0053714
                   7,            0.015041,            0.025926,            0.013478,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043217,           0.0043217,           0.0043217
                   8,            0.013599,             0.02526,              0.0126,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032719,           0.0032719,           0.0032719
                   9,            0.012458,            0.024856,            0.011962,             0.74414,             0.83611,             0.83223,             0.63637,            0.014197,            0.016839,            0.019567,           0.0022222,           0.0022222,           0.0022222
                   0,            0.064106,            0.053136,            0.025839,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.054183,           0.0034059,           0.0034059
                   1,            0.042268,            0.041165,            0.024662,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.024527,           0.0061789,           0.0061789
                   2,             0.03089,            0.034473,             0.02205,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070668,           0.0070668,           0.0070668
                   3,            0.025042,            0.032285,            0.018024,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070668,           0.0070668,           0.0070668
                   4,            0.020835,            0.030622,            0.016597,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061952,           0.0061952,           0.0061952
                   5,             0.01819,            0.029294,            0.015465,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053236,           0.0053236,           0.0053236
                   6,            0.016887,            0.028691,            0.014446,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004452,            0.004452,            0.004452
                   7,            0.015222,            0.027749,             0.01395,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035805,           0.0035805,           0.0035805
                   8,            0.014136,            0.026878,            0.012984,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027089,           0.0027089,           0.0027089
                   9,            0.013285,            0.026477,            0.012218,             0.76891,             0.82932,             0.84118,             0.65688,            0.016498,             0.01774,            0.018184,           0.0018373,           0.0018373,           0.0018373
                   0,             0.06554,            0.045316,            0.025309,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.075618,           0.0030794,           0.0030794
                   1,            0.041079,             0.03753,            0.024242,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.043884,           0.0055871,           0.0055871
                   2,            0.032379,             0.02865,             0.02258,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011533,           0.0074779,           0.0074779
                   3,            0.023222,            0.027386,            0.018362,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068166,           0.0068166,           0.0068166
                   4,            0.019483,            0.026307,            0.017503,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068166,           0.0068166,           0.0068166
                   5,            0.017657,            0.025338,            0.016784,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058588,           0.0058588,           0.0058588
                   6,            0.016295,            0.024087,            0.015983,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004901,            0.004901,            0.004901
                   7,            0.015392,            0.023637,            0.015261,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039432,           0.0039432,           0.0039432
                   8,            0.014622,            0.022622,            0.014869,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029853,           0.0029853,           0.0029853
                   9,            0.013843,            0.022224,            0.014286,             0.75764,             0.84381,             0.85232,             0.66566,            0.016037,            0.015803,            0.015827,           0.0020275,           0.0020275,           0.0020275
                   0,            0.059584,            0.048362,            0.025505,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.073233,           0.0033682,           0.0033682
                   1,             0.04034,            0.035048,            0.022433,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.039854,           0.0061101,           0.0061101
                   2,             0.02883,            0.030952,            0.018356,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0079961,           0.0079961,           0.0079961
                   3,            0.022436,            0.029617,            0.016962,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0079961,           0.0079961,           0.0079961
                   4,            0.019106,            0.027851,            0.015942,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070091,           0.0070091,           0.0070091
                   5,            0.017175,            0.026729,            0.015146,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060222,           0.0060222,           0.0060222
                   6,            0.015634,            0.026019,            0.014053,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050352,           0.0050352,           0.0050352
                   7,            0.014526,            0.025037,            0.013563,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040483,           0.0040483,           0.0040483
                   8,            0.013399,            0.024586,            0.012783,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030613,           0.0030613,           0.0030613
                   9,            0.012667,            0.023933,            0.011824,             0.76277,              0.8317,             0.83367,             0.65716,            0.014812,            0.016677,            0.019493,           0.0020744,           0.0020744,           0.0020744
                   0,            0.065675,            0.043396,            0.026219,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.074791,           0.0029644,           0.0029644
                   1,            0.042576,             0.03736,            0.024537,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.046536,           0.0053776,           0.0053776
                   2,            0.035209,             0.02852,            0.020753,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.017688,           0.0071961,           0.0071961
                   3,            0.025063,            0.026707,             0.01822,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070305,           0.0070305,           0.0070305
                   4,            0.021004,            0.025168,            0.016722,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070305,           0.0070305,           0.0070305
                   5,            0.018304,            0.023952,            0.015967,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060406,           0.0060406,           0.0060406
